Time,ajankaytto,tyo_materiaali,tyo_harjoitukset,haaste_materiaali,haaste_harjoitukset,hyodyllisyys,innostavuus,soveltuvuus,mita_opin,vapaa_palaute
2016-03-29 05:51:22.653354+00:00,3,1,2,2,3,2,2,2,"Opin silmukan ja ehtolauseen asioita. Pettymyksenkykyni kasvoi - masentamaan jäi se, ettei mitenkään selvinnyt, miten sen himputin kissan saisi kosketuksesta pysähtymään, vaikka sitä porukalla yritettiin tuntitolkulla selvittää! Emme sitä siis keksineet, emmekä löytäneet vastausta. Harmi. ",""
2016-03-28 21:25:45.148598+00:00,2,2,2,2,2,2,3,3,"Komentosarjoja/looppien tekemistä",""
2016-03-28 18:17:46.013450+00:00,0,2,2,2,2,3,1,3,"Jälleen nämä tehtävät antavat minimi tiedot. Keskustelupalstalla huomasin monien tehneen extra toimintoja. Se nostaa omaa rimaa!!😊",""
2016-03-28 13:46:07.250402+00:00,0,1,1,1,1,2,2,2,"Kokeilemalla whtolauseen käyttöä.",""
2016-03-28 12:00:28.688269+00:00,0,2,2,2,2,3,4,4,"Opin käyttämään yhä laajemmin koodaukseen liittyviä käskyjä. Opin itsekin leikkimään. Opin toistamaan, opin pienentämään hahmoa, opin tekemään puhekuplan, äänittämään pikku lauseen.","Onneksi talossa asuu teininettitaituri, jolta sain opastusta kuvakaappuakseen. Olisiko hyvä linkittää ohjeita kuvakappaaukseen? Tehtäviä kommentoitaessa luin aika monesta laatikosta, ettei ao. osannut kaapata tehtävästä kuvaa. "
2016-03-27 20:43:14.841599+00:00,0,2,2,2,2,3,3,3,"Opin liittämään kahden hahmon koodit samalle sivulle. Sitä en vielä oppinut, miten hahmon saa pysäytettyä koskettamalla.",""
2016-03-27 20:39:51.460176+00:00,2,1,2,1,2,3,3,3,"Uudet käsitteet ja niiden käyttämistä. Kauan meni, mutta sinnikkyys palkittiin.  ",""
2016-03-27 20:26:25.412922+00:00,0,1,2,2,2,2,2,2,"Ehtoollisen kahden elementin kohdatessa.","Vieläkin on tilanne että annetut kommentit eivät näy tehtynä työnä omissa palautuksista. Minulle tuli Internal failure ilmoituksia kun Rubyriciin tallensi, tiedä sitten missä on vika. Kommentit-osa ei ole kovin käytettävä."
2016-03-27 20:15:46.884061+00:00,0,2,2,1,3,3,3,3,"Uusia scriptejä.  Epäselväksi jäi vielä se, kun yhdellä hahmolla voi olla kaksi tai kolmekin scrpitiä erikseen samalla kertaa.",""
2016-03-27 20:12:37.145020+00:00,0,1,3,2,3,4,3,3,"Silmukka ok, mutta meni monta iltaa ehdon asettamisen löytämiseen. En ole vieläkään täysin selvillä, toiminko oikein. Lisäksi pohdin miten ne keltaiset merkit saa liitettyä toisiin vai oliko tarkoituskaan?","Ehdon asettamiseen ja niihin muihin merkkeihin olisin halunnut lisäohjeita. Nyt meni liian monta tuntia etsimiseen. "
2016-03-27 20:07:38.415400+00:00,2,2,2,2,2,3,2,3,"Minulle ainakin täsmentyivät vielä entisestään käsitteet: muuttuja, silmukka, toistolause ja ehtolause.  ","Ruusuja siitä, että nämä asiat oikeasti oppii vain tekemällä ja kokeilemalla, yrittämällä ja erehtymällä/onnistumalla. Eli kaikki harjoitukset ovat tosi tärkeitä! Niin meille aikuisille kuin lapsillekin tuolla koulumaailmassa. "
2016-03-27 19:41:25.899851+00:00,0,0,2,1,2,2,2,2,"Nyt koodaaminen vaikeutui todella paljon tai sitten tulee mietittyä asioita liian monimutkaisesti. Huomaan kyllä oppineeni paljon asioita, mutta täytyisi perehtyä enemmän toisten töihin, koska niistä oppii paljon.","Enemmän taustatietoa kuinka ehtolauseita muodostetaan"
2016-03-27 19:38:39.534879+00:00,0,2,2,2,2,3,2,3,"Ihan uutena opin käyttämään silmukkaa. Muuttujan tiesinkin jo ennestään. En keskinyt tehtävässä, miten saan hahmojen liikkeen loppumaan niitä painamalla, sitä pitää vielä etsiskellä. Etsin myös 'jos..kun' -ehtolauseita. En löytänyt niitä scratchjr:sta. Onko niitä ja miten mahdan saada ne esiin? Hauskaa on kyllä etsiskellä ratkaisuja, vaikka jätän nämä tehtävät aika viime tinkaan! :)","Tuossa edellä jo kerroinkin..ehkä joku malli olisi hyvä nähdä ensin. Välillä yrityksen ja erehdyksen menetelmä on hiukan turhauttavaa..ehtolause jäi hiukan epäselväksi. Lisäksi halauaisin tietää, voiko molemmat hahamot saada liikkumaan samalla koodilla? Onko sellaista ehtolausetta? "
2016-03-27 19:31:31.969010+00:00,2,2,2,2,2,3,3,3,"Tutustuin ehto- ja silmukkapainikkeisiin ja opettelin käyttämään niitä. ",""
2016-03-27 19:16:16.668430+00:00,0,2,2,2,2,4,4,4,"Silmukka & toisto, aloitusmerkin käytön.","Kiitos,"
2016-03-27 19:09:35.902296+00:00,2,3,3,2,3,3,3,2,"Monipuolisempaa ohjelmointia. Mielenkiintoisempaa varmasti lapsille",""
2016-03-27 19:09:19.355457+00:00,2,1,2,2,3,3,3,2,"Opin koodamaan scratch jr-ohjelmalla käyttäen useita hahmoja, joiden toiminta on sidoksissa toisiinsa. Opin soveltamaan ehtolausetta ja silmukkaa tehtävän suunnittelussa. Huomasin myös, että tarvitsen vielä lisää itsenäistä harjoittelua ohjelman käytössä. Uudet haasteet saivat kuitenkin innostumaan ja kokeilemaan rohkeasti. Yrityksen ja erehdyksen kautta tehtäväkin valmistui!",""
2016-03-27 19:06:59.792620+00:00,0,2,2,2,2,3,3,3,"Lisää koodaamisesta ja kuinka lapset (sekä myös heidän vanhemmat) innostuvat koodaamisesta! Ihanaa!","En päässyt kommentoimaan iPadillä toisten tehtäviä! Toivottavasti ei opiskelut syssää siihen... :("
2016-03-27 19:06:12.253227+00:00,2,2,2,2,2,4,4,4,"Ruutukaappauksen ottamisen iPadillä, uusia asioita Scratch jr:lla sekä taustan vaihtamisen yms.","Tehtävänanto pohdintatehtävässä oli epäselvä. En tiedä, pitikö pohdintatehtävä tehdä kirjallisesti ilman, että soveltaa jo Scratch jr- peliä. Itse tein tehtävän alun perin näin, mutta kun katsoin muiden tehtäviä, niin huomasin, että pohdintatehtävä piti tehdä Scratch jr:ää käyttäen. Luetutin kys. tehtävänannon myös miehelläni, ja hän ei myös ymmärtänyt ohjetta sillä tavalla kuin se ilmeisesti oli tarkoitettu. Mutta ihan kehittävä tehtävä sinänsä. Luulin myös, että ruudunkaappaus tehdään jostain jakson scratch jr-harjoituksista, ja pohdintatehtävään tuhraantui aikaa, kun tein sen 2x. Mutta ihan opettavaista! "
2016-03-27 18:53:22.685907+00:00,1,2,2,2,2,2,2,2,"Opin laittamaan hahmot reagoimaan toisiinsa.",""
2016-03-27 18:52:36.352854+00:00,3,1,2,1,3,2,3,3,"Tällä viikolla joutui todellakin käyttämään aivoja ja päätymään ratkaisuun yrityksen ja erehdyksen kautta. Opin käyttämään lauseita entistä monipuolisemmin ja silmukat/toistot toivat paljon lisää uusia ulottuvuuksia. Opin myös sen, että uuden oppiminen vaatii aikaa ja kärsivällisyyttä. Omaa ajankäyttöä piti tarkkailla, mutta tarkkailusta huolimatta tehtävän palautus jäi kalkkiviivoille. Lisäksi mieltä painaa epävarmuus siitä, onko tehtävä tehtävänannon mukainen. Nollasta lähteneelle suoritus on kuitenkin melko hyvä.","Pääsiäisviikko oli haastava tehtävän kannalta. Työssä tuli kiire, eikä ollut kovin mukavaa koodailla lomamatkalla. Tähän jaksoon olisi siis ollut mukava saada lisäviikko."
2016-03-27 18:46:07.469126+00:00,2,3,2,1,2,3,3,3,"Opettelin, miten kaksi hahmoa toimii samassa ruudussa. Kokeilin puhekuplien käyttöä ja ajastimen käyttöä. Kokeilin nyt useamman ruudun mittaisia juttuja. Testailin erilaisten ehtolauseiden käyttöä. Etenkin kosketus-käsky tuntui helpolta ja toimivalta. ",""
2016-03-27 18:43:04.814335+00:00,1,2,3,2,3,3,3,3,"",""
2016-03-27 18:27:39.622195+00:00,2,2,2,2,3,3,3,3,"Silmukan järkevä käyttö, jolloin saa lyhennettyä kirjoitettua koodia paljon.","Projektin liittämiseen pohdintatehtävän seuraan olisin kaivannut lisäohjeita. En osannut tehdä kuvakaappausta iPadillä enkä saanut laitettua iCloud Driveen projektia, joten en saanut sitä liitettyä sieltäkään kautta. Toivottavasti osasin lähettää projektin sähköpostilla annettuun osoitteeseen.    Rubyric:n kommentointi toisen palautteeseen on todella vaikeaselkoista :( ja kun yritin kommentoida reksiä,muissa oli kuva mukana, ei iPadillä saanut koko kommentti ikkunaa näkyviin oikeasta reunasta. "
2016-03-27 18:17:08.684793+00:00,3,1,2,3,2,3,3,4,"Voi jestas, mikä viikko! En millään ensin osannut koodata kissoja keskustelemaan keskenään! Kamalaa. Lisäksi pohdintatehtävä tuntui ylivoimaisen vaikealta. En halunnut tehdä täysin samanlaista harjoitetta oppilaille, joten olin aivan onnettomana. Onneksi on muiden opiskelijoiden töitä ja niiden kommentointia! Sieltä sain viimeistä edellisenä iltana ajatuksen, että lapsethan voivat koodata lukupiirikirjaamme sopivan tehtävän. Hyvä idea, mutta jestas, että minulla itselläni meni aikaa koodatessa samaa tehtävää. Epäilen, että syynä tähän oli se, että minulla oli omien kiireiden vuoksi omien harjoitustehtävien ja tämän pohdintatehtävän välissä kaksi viikkoa ja sinä aikana olin kertakaikkiaan unohtanut melkein kaiken! Tämän vuoksi olisikin tärkeää ylläpitää koodaustaitoa ja näitä komentoja! Jotenkin tuntui, että tein kaiken liian vaikeasti. Sitten vain ajatukset loksahtivat paikoilleen ja toivottavasti tehtävä on nyt suoritettu!","Enemmän ehkä niitä videoita, miten mikäkin toimii. Miten niitä komentoja tehdään? Varsinkin kun on ehtoja ja silmuikoita sun muita!"
2016-03-27 18:16:47.195540+00:00,3,2,2,1,2,3,3,3,"Paitsi uusia lauseita, myös kuvankaappausta.",""
2016-03-27 18:11:37.399376+00:00,1,2,2,2,2,3,2,3,"Opin käyttämään ehtolausetta sekä silmukkaa koodaamisessa .",""
2016-03-27 18:04:31.543240+00:00,0,1,2,2,3,2,2,3,"Tällä viikolla kärsin teknisistä ongelmista, joten jouduin palauttamaan työni hieman vaillinaisena.",""
2016-03-27 17:51:53.991204+00:00,0,3,3,2,2,3,2,3,"skriptin toistaminen loputtomasti silmukan avulla. oman hahmon liikkeen toistaminen loputtomiin. ","pedagogisen tehtävän palautus hankalaa pääsiäislomalla, koska padi ei mukana."
2016-03-27 17:38:00.717426+00:00,2,2,2,2,2,3,3,3,"Uusia käsitteitä. Lisää koodaustaitoja. Koodauksen pedagogiikkaa. ","Taustamateriaalissa esiintyvät käsitteet olivat mielestäni jossain määrin epätarkkoja. Koska käsitteet ovat meille opiskelijoille uusia, niin niiden suhteen pitäisi olla johdonmukainen."
2016-03-27 17:33:58.452599+00:00,0,0,2,0,3,3,2,2,"Opin uutena asiana silmukan ja ehtolauseen.","Olisin toivonut, että videolla olisi konkreettisesti näytetty, miten tällä viikolla harjoiteltavat asiat tehdään ohjelmalla. "
2016-03-27 17:22:13.672770+00:00,1,2,3,1,2,4,3,4,"Testailin toimintoja, joita olen jo aiemmin käyttänyt. Käyttökokemusta on kuitenkin vasta niin vähän, että kaikki harjoittelu on tarpeen. Harjoituksia tehdessäni heräsi myös kysymyksiä muutamia toimintoja koskien, joihin mielelläni haluaisin löytää vastauksen.",""
2016-03-27 17:17:57.497168+00:00,1,1,2,1,1,3,2,3,"Opin ymmärtämään lisää koodauskieltä.",""
2016-03-27 17:17:55.169274+00:00,0,2,1,2,2,3,3,3,"Opin, miten voin saada hahmon jatkamaan liikettään loputtomasti sekä tekemään ehtolauseita, joiden toteutuessa hahmo liikkuu.",""
2016-03-27 17:13:51.795993+00:00,0,2,2,1,3,3,2,3,"",""
2016-03-27 16:40:54.474707+00:00,0,2,2,2,2,2,2,2,"Pikkaisen Scratch Jr. - kikkailua. Eipä juuri kummempia.","En tiedä miten pitkälle näitä MOOCin eri linjoja on ajateltu yhdistettäväksi tai yhdessä tehtäväksi, mutta näissä on aika paljon päällekkäisyyttä ohjelmointisisällöllisesti. Lauseet ja ehtolauseet jne. käydään jokaisessa erikseen läpi. Ehkä ohjelmoinnillisen ajattelun voisi eriyttää omaksi kurssikseen ja eri linjojen ohjelmien opettamisen omikseen?"
2016-03-27 16:16:33.748106+00:00,0,2,2,2,2,3,3,3,"Opin lisämään monia hahmoja samalle projektille ja käyttämään myös ajastinta. ",""
2016-03-27 16:09:14.307924+00:00,0,2,2,2,2,2,2,2,"Opin käyttämään scratchia monipuolisemmin ja sain hahmot kohdatessaan tekemään erilaisia asioita.","En ole päässyt katsomaan toisten töitä saatikka sitten kommentoimaan niitä."
2016-03-27 15:42:36.003945+00:00,0,1,2,1,1,3,2,2,"Opin vihdoin miten kissan saa kokonaan poistettua kuvasta. ","Termit kuten ehtolause ovat luotaantyöntäviä aikuisellekin eikä niitä kannata käyttää pienten lasten kanssa. Tehtävien vaikeustaso nousi äkillisesti viime viikosta."
2016-03-27 15:35:38.278390+00:00,2,1,2,2,2,3,3,3,"Opin uusia koodaustoimintoja ohjelmasta.","Ohjelma tai minun laite hidastelee eikä ohjelma pyöri kunnolla. Kuvakaappaus oli vaikea juttu. Kurssiohjelma ei antanut ohjeita tähän vaan oppi piti etsiä muualta, harmi juttu."
2016-03-27 15:20:07.216890+00:00,3,3,2,3,2,2,2,3,"Loopit ja käskyjen lyhentäminen","Pitäis saada vähän malleja, mistä oppia nopeammin. Mistäs löytyis mallit näihin tehtäviin?"
2016-03-27 15:16:26.287555+00:00,0,2,2,0,2,2,1,1,"Opin käyttämään silmukkaa, ehtolausetta ja toistolausetta. ","Ehtolauseitten selitykset huonosti esillä."
2016-03-27 15:09:03.763006+00:00,2,2,2,2,2,3,4,4,"Taas uusia käsitteitä koodauksen liittyen. Monia juttuja oli tullut jo kokeiltuakin aikaisempien viikkojen tehtävien parissa, mutta nyt tein asioita ihan ajatuksen kanssa.","Loistava kurssi. Olen kokenut ylittäneeni itseni jo useita kertoja ja kolmevuotias tyttäremmekin on jo innostunut koodaamisesta."
2016-03-27 14:40:45.002953+00:00,1,2,2,2,2,3,3,3,"Kuinka monenlaisiin juttuihin koodausta voi hyödyntää.Oppilaat voi laittaa koodaamaan esim kaksi hahmoa kohtaamaan toisensa ja sen myötä keskustelemaan.Oppilas voi itse tehdä mielenkiintoisia hahmoja ja taustoja.Kuinka kosketuksesta pompahtaa esim.uusi kysymys ja oppilas voisi koodata kysymyksiä,esim.helppoja matikanlaskuja ja hän voisi suunnitella kuinka;esim.jotain muuta koskettamalla löytyy vastaukset.Ja toinen oppilas voisi ensimmäisen avustamana jatkaa ensimmäisen kysymyksiin vastauksien luomista niin että ne piilotetaan kuvaan.Molemmat oppisivat koodausta ja saisivat luoda peliympäristöön kysymyksiä vastauksia.Ikuinen jatkuva toiminto ja kosketuksesta sen pysäyttäminen,mielenkiintoista.","Hyviä juttuja."
2016-03-27 14:15:08.745625+00:00,0,1,2,2,2,3,3,3,"Scratch Juniorin monipuolisuuden erilaisten tarinoiden ja tapahtumasarjojen luomisessa. Tekeminen oli hauskaa ja motivoivaa ja mielellään olisi voinut suunnitella vaikka minkälaisia tarinoita!","Lähdemateriaalina toimiva video olisi voinut olla hieman kattavampi, vaikka itsekin olen kyllä sellainen, että opettelen asioita mieluiten itse kokeilemalla yrityksen ja erehdyksen kautta. Oman projektin luominen oli hauskaa ja hyödyllistä!"
2016-03-27 14:08:19.712814+00:00,0,2,2,2,2,4,3,4,"Opin uudet asiat jotka olivat opettelussa, en ollut käyttänyt silmukoita tai ehtolauseita aiemmin. Opin myös ottamaan kuvakaappauksen pädillä. Myös toisten tehtävien tarkastelu oli hyödyllistä, siinä sai paljon käyttövinkkejä!",""
2016-03-27 13:52:05.452854+00:00,3,0,1,3,1,2,3,3,"Opin tarinallisuutta. ","Toivoisin, että olisi selkeät ohjeet ja selkeä osoite, mistä ohjeet löytyvät toteuttaa tehtävät, mikälimonista pinnistelyistä huolimatta tehtävät eivät ota onnistuakseen. Nyt olen etsinyt apua netistä. Olen aivan kokematon, ja pääsiäislomasta huolimatta tai ehkä siitä johtuen aika ei tahtonut riittää."
2016-03-27 13:46:36.206117+00:00,0,2,2,2,1,3,2,3,"",""
2016-03-27 12:30:54.514573+00:00,3,1,2,2,3,4,4,4,"Uusia toimintoja.","Oli aika haastavaa ja vähän iso hyppy haastavuudessa kun alku on ollut niin helppoa."
2016-03-27 11:52:24.222938+00:00,0,2,2,2,2,2,2,2,"Uusia käsitteitä kuten silmukka, toistolause ja ehtolause!!",""
2016-03-27 11:32:31.923089+00:00,0,1,3,1,2,3,3,3,"Opin käyttämään toistolauseketta, silmukkaa ja ehtolausetta.  Jouduin harjoittelemaan paljon.  Kopiointi sujui hvin, mutta en saanut hahmoja liikkumaan yhtäaikaa. Vihdoin ja viimein löysin scratchin sivuilta vastauksen. Hienoa, opin uuden asian.  En ole aikaisemmin koodannut, niin kaikki on uutta.  ","Mielestäni kuvakaappausta olisi voinut  tarkemmin selventää. Valokuvauskaan ei onnistunut. Siispä täytyy etsiä tietoa.  Ruusuja:ohjelma etenee hyvin loogisesti. "
2016-03-27 11:22:10.373486+00:00,1,2,2,2,2,2,2,2,"Toisto ja ehtolauseet","En ole vielä oppinut miten hahmot saa liikkumaan yhtä aikaa.onko se kerrottu jossain?"
2016-03-27 09:46:33.479944+00:00,0,2,2,2,2,3,2,3,"Opin koodaamaan hahmot niin, että kohdatessaan he tervehtivät toisiaan sanomalla 'Hi!'.  ",""
2016-03-27 09:22:03.048173+00:00,1,2,2,2,2,4,4,4,"Tämä oli ensimmäinen jakso, jossa joutui oikeasti miettimään, mitä pitäisi tehdä ja miten se pitäisi tehdä. On kuitenkin kiva huomata, että koko ajan oma käsitys koodauksesta vahvistuu ja ymmärtää enemmän, mitä tapahtuu. Kokeilemalla oppii, todellakin! Muuttuja oli jo tuttua, mutta esimerkiksi ehtolause oli uutta. Uusien asioiden yhdistäminen vanhaan vaati nyt aiempaa enemmän aikaa ja miettimistä, mutta toisaalta nyt tuntuu monien kokeilujen kautta tulleista onnistumisista, että oikeasti on saanut taitoihinsa ja tietoihinsa jotain uutta.",""
2016-03-27 07:59:41.476173+00:00,1,2,2,2,2,4,4,4,"Ne neljä asiaa eli muuttuja, ehtolause, silmukka ja toistolause. Löysin itselleni ihan uutta juuri tuosta ehtolauseesta. Sitä pitää vielä lisää harjoitella.",""
2016-03-27 07:54:47.690337+00:00,1,1,2,2,2,4,4,4,"Opin kuvankaappauksen, kun kuudesluokkalaiseni sen neuvoi! Opin tekemään ehtolauseen, vaikka se tuntui ensin vaikealta.","Aika kivasti toimii tuo Piazza-keskusteluympäristö. Sinne vaan ongelma esille niin yleensä joku ehtii siihen tarttua.  Kun opettajan tvt-taidot ovat huonot, kurssin tehtävissä voisi olla vieläkin tarkempia ohjeita."
2016-03-27 06:03:57.294248+00:00,1,2,2,2,2,3,3,4,"Opin itse tekemään interaktiivisen pelin, jota testasin myös oppilaideni kanssa. Näytin peliäni oppilaille dokumenttikameran avulla ja koko luokka oli halukas vastaamaan matemaattisiin tehtäviin, jotka olin poikkeuksellisesti kätkenyt peliin.  Opin myös hyödyntämään lisää eri toimintoja Scratchjr:ssa.","Tehtävän palauttaminen oli mielestäni epäselvästi ohjeistettu. Olisin halunnut jakaa koko tehtäväni muille testattavaksi, mutta tehtävässä olleiden ohjeiden perusteella en ainakaan osannut tehdä sitä. "
2016-03-26 21:06:45.787328+00:00,0,2,1,2,2,4,4,4,"Ehtolauseiden tekoa. Silmukan käyttöä. Puheen äänittämistä.",""
2016-03-26 20:37:50.756734+00:00,1,2,2,2,3,3,3,3,"Jouduin opettelemaan kuvakaappauksen ottamisen iPadilla, jotta sain palautettua työni. Sain myös muistutuksen tallentamisen tärkeydestä, kun sammutin vahingossa iPadin ja jouduin koodaamaan tehtävän uudelleen.",""
2016-03-26 19:27:00.357345+00:00,2,2,2,2,3,3,3,2,"Opin käyttämään uusia lausekkaita. Vielä on harjoiteltavaa, mutta nyt kokeiltu ja helpompi palata ja aloittaa uusia tehtäviä.",""
2016-03-26 19:10:04.997195+00:00,0,2,2,2,2,2,2,2,"",""
2016-03-26 19:08:30.816503+00:00,2,2,2,2,2,3,3,2,"Monta uutta oivallusta ScratchJr:n toiminnoista tuli näiden tehtävien yhteydessä. Olin iloinen myös siitä, että omien ideoiden toteuttamista varten löysin itse ratkaisuja. Oppimisen piikkiin kai menee sekin, että huomaa yksityiskohtien hieromiseen kuluvan enemmänkin aikaa kuin kurssia varten on nyt mahdollista käyttää. :) Nyt Scratchin ominaisuudet alkavat olla sillä tavalla tuttuja, että pystyy vähän jo miettimään, mihin kaikkeen pelin ominaisuudet taipuvat ja mihin eivät.  Interaktiiviset ominaisuudet jäivät mietityttämään. Jos animaation ja pelin eroksi ajattelee interaktiivisuuden, kummanlaisia oppimistehtäviä ScratchJr:lla on mielekkäämpää tehdä? Toki perustavoite on koodaamiseen tutustuminen, mutta aito tilanne (vaikkapa itse tehdyn pelin jatkokäyttö) oppimistehtävän tekemistä varten motivoi ja sitouttaa aina enemmän. Tässä suhtessa jo ScratchJr:n taustakuvavalikoimaa laajentamalla olisi mahdollista päästä vielä paljon pidemmälle. ","Rimakauhua pukkaa noiden omien tekeleiden kanssa, mutta oppimisprosessin hengessä eteenpäin! "
2016-03-26 18:34:58.992077+00:00,1,2,4,2,4,2,1,2,"Käyttämään ehtolauseita kahden hahmon kohdatessa.","Tehtävien teko tuntuu todella työläältä tehdessäni niitä Scratch-ohjelmalla, joka löytyy netistä. Turhauttaa kun oikeita lauseita ei tunnu löytyvän. Lisäksi yritin käydä kommentoimassa jonkun muun työtä, niin jostain syystä en saanut palautekenttään naputeltua yhtään mitään... Opin uusia asioita liittyen koodaukseen, mikä tuntuu mukavalta, mutta turhauttaa ja ärsyttää kun annettujen tehtävien teko on välillä hankalaa..."
2016-03-26 17:45:28.292507+00:00,0,2,1,1,2,3,3,3,"Toisten koodauksen ja tehtävien tutkiminen oli aivan välttämätöntä. Tuli ahaa elämyksiä tai sain sitten mielestäni edes tehtävät koodatuiksi. Tämä taito ym. On varmaan ihan vain pieni ripaus koodaamisen maailmaa. ","Ruusuina ne toisten tekemät koodaustehtävät sekä edes yhden hahmon koodi. Mallista oppii. "
2016-03-26 17:25:14.169107+00:00,0,2,2,2,2,2,2,3,"Kirjoittamaan koodin useammalle hahmolle, käyttämään ehtolausetta sekä lisäämään puhetta.",""
2016-03-26 16:38:43.567762+00:00,0,2,2,2,2,4,4,4,"Oikeastaan kaikki opittu oli uutta. Yhden 'vastauksen' löysin kommentoitavista tehtävistä. En ollut itse sitä kokeilemalla hoksannut. :)","Matsku ja varsinkin videot ovat selkeitä. "
2016-03-26 15:59:55.368840+00:00,0,2,2,2,2,2,2,2,"Uusia nimityksiä ja uusien  koodien tekemistä.","Unohdin laittaa silmukan koodaukseeni, mutten saanut enää palautettua palautettani. "
2016-03-26 14:36:51.453895+00:00,0,2,2,2,2,3,3,3,"Opin uusia ohjelmointikäsitteitä sekä rakentamaan oman tehtävän. Opin myös lataamaan tiedoston, mikä tuotti kyllä aika paljon päänvaivaa.","Hauskoja tehtäviä jälleen kerran. Tiedoston lisääminen oli vaikeaa."
2016-03-26 08:50:46.020185+00:00,1,2,2,2,2,3,3,3,"",""
2016-03-26 08:16:28.145369+00:00,0,1,2,2,3,4,3,3,"Tumpelo olen ipadin kanssa eli haaste olimottaa tuo kuvakaappaus... Opin, että voi laittaa hahmolle useita käskysarjoja peräkkäin ja nuo kohdatessa tapahtuvat jutut yms.","Vertaispalautteen laitto välillä tökki: en saanut laatikkoa, johon piti kirjoittaa näkyviin. Palasin edelliselle sivulle ja sitten onnistui. Olisin kyllä kaivannut jo tähän vaiheeseen opastusvideota."
2016-03-26 06:52:22.703851+00:00,0,2,2,2,2,2,2,2,"Tällä hetkellä minulla ei ole iPadiä käytössä, joten en valitettavasti voinut tehdä tehtäviä.",""
2016-03-26 05:49:11.653550+00:00,1,2,2,2,2,3,3,3,"Hahmon liikkeen pysäyttäminen.",""
2016-03-25 20:06:32.058769+00:00,1,2,3,2,4,2,2,2,"Mielestäni ymmärsin kuitenkin käsitteet silmukka, ehtolause ja toistolause.","Tehtävät olivat aivan liian vaiketa, hyppy edellisen jakson tehtävistä oli suuri. Ilman apua en olisi selvinnyt, ja kauhistuttaa että jääköhän kurssi vallan kesken."
