Time,ajankaytto,tyo_materiaali,tyo_harjoitukset,haaste_materiaali,haaste_harjoitukset,hyodyllisyys,innostavuus,soveltuvuus,mita_opin,vapaa_palaute
2016-05-05 20:33:27.766921+00:00,5,2,2,2,2,2,2,2,"Päätöstenteosta kilpikonnien, merkkijonojen ja kuvien yhteydessä sekä if-lauseen ja else-haaran käyttämisestä.",""
2016-05-04 10:52:59.568432+00:00,5,3,3,2,2,2,2,2,"",""
2016-05-04 10:42:25.161990+00:00,0,2,2,2,3,2,1,2,"",""
2016-04-30 11:13:11.345968+00:00,1,3,3,4,4,1,1,1,"",""
2016-04-29 18:33:09.424749+00:00,0,2,3,3,3,2,2,1,"Ymmärtämään paremmin taustaa, miten esim. kuvankäsittely toimii. ","Tässä jaksossa oli paljon asiaa ja jo melko vaikeaakin, jos ajattelee, että opettaa yläkoululaisia, niin suurelle osalle oppilaista olisi ehkä liian haasteellista monet tämän jakson aiheista.  Tällä tavalla näitä harjoituksia voi tehdä, kun pitää vaan jotain pieniä juttuja muokata valmiissa koodissa. Taidot eivät tässä vaiheessa riitä vastaavan luomiseen tyhjästä. On tullut niin paljon asiaa, että unohtaa jo aiemmin opittua. Pitäisi olla aikaa harjoitella paljon, paljon enemmän, jotta oppisi kunnolla. Mutta tuota aikaa ei nyt ole..."
2016-04-29 06:57:00.234416+00:00,2,2,2,2,2,3,2,3,"If, else jne. käyttämistä","Alkupuolen tehtävät olivat hyviä ja muutostén harjoittelu koodiin innostavaakin. loppupuolella osa tehtävistä oli niin hankalia (ja osin vailla taustatietoa), että motivaatio vähän puuttui. Tuli sellainen tunne, että pitäisikö nyt osatakin yhtäkkiä enemmän, kun tähän mennessä ovat olleet vähän turhankin helppoja. "
2016-04-28 16:03:09.012057+00:00,1,3,2,2,2,2,2,2,"Elif-rakenne perinteisen if-else-rakenteen rinnalla.","Konnien liikkumistehtävät kivoja. Jälleen panostettu kuvien värivärittelyyn ja muokkaukseen, ei minun mieleen. Kaipaisin tilalle esim. matemaattisia tehtäviä. Jos materiaali tarkoitus olisi tuoda ohjelmointia myös oppitunneille, niin muokkaustehtävien ja palikan siirto tehtävien rinnalle myös pieniä ohjelmointitehtäviä. Materiaalissa englannin number-sana on lähes aina käännetty väärin. Tämän osion yhden tehtävän vääristä vastausvaihtoehdosta on lienee jo tullit palautetta. "
2016-04-28 05:25:20.284303+00:00,2,2,2,2,2,2,3,3,"",""
2016-04-27 11:02:43.157421+00:00,3,2,2,3,4,1,0,1,"Aika vähän, en osannut tehtäviä. Viime viikon ja tämän viikon tehtävissä kuilu.","Kykynen siirtelemään palikoita, kun ne ovat yksinkertaisia. En voi tuottaa koodiin muutoksia näillä tiedoilla."
2016-04-27 11:01:11.807173+00:00,0,2,2,2,2,3,2,2,"",""
2016-04-26 19:20:31.239062+00:00,2,2,2,3,2,2,2,2,"","Itselle nuo kuvapisteet yms. tuntuvat vaikeilta ymmärtää"
2016-04-26 17:44:21.567807+00:00,3,2,2,2,2,2,3,3,"Konnaliikettä, värejä toistoa ja vaihtoehtoa","Ohjelm, jossa tehtiin raitoja ei ainakan itselläni täyttynyt 17 vaan niistä vaihtoehdoista ainoastaan 32. Mielestäni alue tuli täyteen 21 toistolla.  Joissakin ohjelmanpalasista kokoamisissa puuttui else ja elif lauseidenperästä kaksoispiste .  Mielenkiintoinen kurssin osuus"
2016-04-26 16:00:36.235232+00:00,0,3,3,3,3,2,2,2,"",""
2016-04-26 11:09:04.607171+00:00,2,1,1,3,2,0,1,1,"","Kaikki kuviin liittyvät tehtävät menevät 'ohi',, koska en saa niitä toimimaan omalla koneella. Se vaikuttaa negatiivisesti motivaatioon. Enemmän voisi panostaa python - versioiden vertailuun ja muutoinkin python käyttöön omalla koneella (eikä selaimessa)"
2016-04-26 10:41:01.874481+00:00,2,2,1,2,2,2,2,2,"if-else lauseiden syntaksi Pythonissa.  Opetan parhaillaan Pythonia Turkissa  6-luokkalaisille (n. 12-vuotiaita). Ei-visuaalisen ohjelmointikielen opettaminen taman ikaisille ei ole helppoa, varsinkaan kun oppilailla ei ole aikaisempaa ohjelmointikokemusta (esim. Kodu tai Scratch) (mutta paatös sen opettamisesta tuli ylemmilta tahoilta). Jotenka samalla oppilaitten pitaisi oppia peruskasitteet kuten muutuja, loop ja if-else. Taman viikon tehtavista sain muutaman hyvan oppilaitten kiinnostusta herattavan idean harjoituksia varten. Kiitos!","Kuvallistamisen sijaan voisi olla ideoita siita, minkalaisia eri tasoisia harjoitustehtavia voisi antaa oppilaiden ratkottavaksi.  Olen erittain tyytyvainen kurssiin. Ainoa aihe, josta en ole tykannyt ollenkaan, on pixel esimerkit ja harjoitukset."
2016-04-25 18:37:20.930105+00:00,2,2,3,2,2,2,3,2,"Ehtolauseiden käyttöä, kuvanmuokkausta","Yhdellä kertaa julkaistavat osiot lyhyemmiksi ja vastaavasti osoita enemmän, jotta tehtävien kokonaismäärä säilyy ennallaan."
2016-04-24 19:18:16.785250+00:00,1,2,2,1,2,1,1,1,"Päätöksentekoa, Ehtolausekkeita Boolen lause","Tehtävistävuorovaikutteisia tarinoita-tehtävässä itselleni ei riittänyt motivaatioa tutkimaan riittävästi lisätehtävää 'Mitä ohjelman pitäisi tehdä siinä tapauksessa, että käyttäjä syöttää jonkin muun merkkijonon kuin “avaa”, “vasemmalle” tai “oikealle”? Korjaa yllä oleva ohjelma siten, että se tässä tilanteessa kertoo käyttäjälle, mitä tapahtui, eli miksi ohjelma ei tee mitään.' Kun muutaman kerran jälkeen ei onnistunut (tekstini tuli muihinkin vaihtoehtoihin), jätin kesken. Sama toistui ennustajatehtävässä.   Nyt itselläni oli pitkä tauko edellisiin tehtäviin ja tämä kostautui. Asioita oli oli unohtanut jonkin verran.  Pidän tästä että mennään samaa asiaa eri muodoilla (numeroilla, sanoilla, kilpikonnilla ja kuvilla). Haaroituskuvioita eli vuokaavioita olisin kaivannut tekstin joukkoon vielä lisää."
2016-04-24 17:41:46.148685+00:00,0,2,1,2,1,3,3,3,"Lisää kuvanmuokkauksesta. If-lauseet ovat tuttuja javan kautta.","Kaksi viimeistä ohjelmaesimerkkiä olivat liian raskaita koneelleni, en saanut niitä näkymään, vaan ohjelma antoi virhekoodin, että suoritusaika loppui kesken. "
2016-04-23 11:36:50.719200+00:00,0,2,2,2,2,2,2,2,"-","-"
2016-04-23 11:11:26.979268+00:00,1,2,3,2,3,2,2,2,"Käyttämään if- ja else -funktiota",""
2016-04-21 08:39:53.546619+00:00,0,2,2,2,2,2,2,2,"Mukavia harjoituksia. Vieläkö keksisin miten saan tuom Pillow-kirjaston asennettua omaan idleeni. Ei oikein tunnu toimivan. Valittaa ettei löydä rekisteristä python 3.5, vaikka se koneessa asennettuna on. Ei auttanut vaikka vein pillowasennusohjelman(exe) valmiiksi pythonkansioon. Jartketaan kokeiluja.","Opettajista suurin osa ei ole tekniikkaihmisiä. Olisi mukavaa että näistä käytettävistä kirjastoista olisi asennusohjeita opettajille. Näin esimerkiksi tietohallinnolle voisi antaa ohjepaketin. Tuo kääntäjä noilla kirjastoilla atk-luokan koneisiin kiitos."
2016-04-21 05:59:13.301098+00:00,2,2,1,2,2,3,3,3,"Kuviin liittyvät esimerkkitehtävät avasivat myös kuvankäsittelysovellusten logiikkaa.",""
2016-04-20 17:25:23.015423+00:00,0,2,2,2,2,3,3,3,"Silmukoiden tekeminen monipuolistui ja rajojen asettaminen esimerkiksi kuvien käsittelyssä on melko haastavaa. Opin hyviä uusiä määritelmiä, kuten kirjasto sekä moduli. Input komento oli monipuolisuudessaan mielenkiintoinen, sillä voi tulostaa tekstiä sekä kysellä muuttujalle arvoja samalla kertaa.","Oli jälleen varsin monipuolista ja selkeäsanaista opintomateriaalia : ) ."
2016-04-20 15:44:36.742812+00:00,3,2,2,3,2,2,2,2,"",""
2016-04-20 15:26:52.335417+00:00,2,2,2,2,2,3,4,4,"Tällä viikolla tuli kivasti konkreettisia juttuja ja sovellutuksia. ","-"
2016-04-20 14:01:31.050423+00:00,2,2,2,2,2,3,2,2,"Pikku hiljaa tietoa kertyy.","Kahden viikon välit vievät intensiteettiä oppimiselta - edelliset asiat alkavat unohtua. Toisaalta välit helpottavat kurssin suorittamista työn ohessa paineitta. Mitä on ohjelmointi? Miten sitä sitten tehdään? Eli jos nyt haluaisin kirjoittaa jonkin koodin tietyn numeerisen ongelman tai salakirjoituksen ratkaisemiseksi, mitä pitäisi ensimmäiseksi tehdä? Voiko koodaamiseen käyttää nettialustoja? Vai hankitaanko ne jostain? Mistä? Kurssi opettaa koodaamisen logiikkaa, mutta entä itse koodaamista? "
2016-04-20 08:16:36.340143+00:00,0,2,2,2,2,2,2,2,"",""
2016-04-20 06:08:04.708438+00:00,2,2,3,2,3,2,1,1,"Kertasin if-elif-rakenteen ja Boolen algebraa","http://programarcadegames.com/index.php?chapter=conditional_statements&lang=fi#section_3  Kaipailisin enemmän tuollaisia perinteisiä ohjelmointitehtäviä... "
2016-04-19 21:23:10.435731+00:00,0,2,2,2,2,2,2,2,"",""
2016-04-19 16:04:06.255264+00:00,2,1,2,2,2,2,2,2,"",""
2016-04-19 13:15:02.002678+00:00,3,2,2,2,2,2,3,3,"If-lauseen käyttöä","Modulien siirtely oikeaan järjesykseen on hyvä tehtävtyyppi. Syntaksi jää kuitenkin parhaiten mieleen, jos koodia kirjoittaa käsin rivi riviltä eli jokin tällainen tehtävä voisi olla hyvä (malliksi kuitenkin myös ratkaisuesimerkki kuten edellä jo olikin).  Olisi hyvä jos yhteenveto kielioppista ja käsitteistä olisi omana osionaan, jolloin unohtunutta tietoa olisi helpompi etsiä ja löytää."
2016-04-19 06:04:50.620400+00:00,4,2,2,2,2,4,4,3,"if, else ja elif -lausekkeiden käyttöä, piirtotyökalun ohjaamista reunoihin nähden, törmäämisen käsittelyä, värien käsittelyä; esim. julisteellistaminen ja taustan vaihtaminen.","Hyvä kurssi edelleen! Yhtä tehtävää en osannut ilman lunttaamista tehdä: omenan ja tytön yhdistämisessä tarvittava kuvakoon muuttaminen. Enkä oikein tajunnut lunttaamallakaan."
2016-04-18 17:28:09.769142+00:00,2,2,2,2,2,2,1,2,"",""
2016-04-18 16:17:30.476654+00:00,0,2,2,2,2,3,3,4,"",""
2016-04-18 12:24:18.121936+00:00,0,2,2,3,2,2,2,2,"Muistui mieleen paljon vanhoja asioita. Uusia asioita oli vain kuviin liittyvissä tehtävissä.","Kuviin liittyvät tehtävät eivät jotenkin minua innosta. "
2016-04-18 12:24:00.722670+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-18 11:14:59.459245+00:00,3,2,2,2,2,2,2,2,"Opin kuinka if-lauseita (onkohan oikea termi..., täytyy tarkastaa) voi käyttää useita sekä hiukan elif- ja else-lausekkeiden käyttöä.Jouduin tässä jaksossa tekemään paljon enemmän töitä tajutakseni tehtävät ja esimerkit. Monet tehtävät pystyin useiden kokeiluiden avulla saamaan oikein, ainakin yksi olisi jäänyt ehkä ratkaisematta ilman sitä malliratkaisua. Ehkä siksi, että minusta tuntui, että olin jo käyttänyt jaksoon paljon aikaa, minun piti saada jakso suoritettua. Tietysti voin katsoa, jos palaisin tehtävään myöhemmin. Olen myös tajunnut sen, että koodaaminen on pilkuntarkkaa hommaa. Muutaman kerran olin ihan oikeilla jälkillä ratkaisua etsiessäni, mutta ongelmat olivat merkintätavassa. Saatuani sen korjattua, virhekoodi poistui. Kuvankäsittelyyn liittyvät tehtävät olivat myös kiinnostavia ja jotenkin (ei ehkäkovin yllättäen) ne olivat kuvisopelle helpommin ymmärrettävissä. Matemaattis-loogista päättelykykyä vaativissa tehtävissä alan olla osaamiseni rajoilla. Jännityksellä odotan sitä, kun pääsen viimeisen jakson kimppuun. Tietysti olisi voinut ja voisin kysyä apua Piazzasta ja ehkä viimeisessä jaksossa joudunkin kysymään. ",""
2016-04-18 07:55:08.096881+00:00,3,2,2,2,2,3,2,2,"Kuvia en ole paljoa käsitellyt ennen näitä harjoituksia.","Ei ideoita."
2016-04-17 17:06:23.936748+00:00,2,2,2,2,2,2,2,2,"elif-haaran, input()-syötteen käytön","Nuo kuvatehtävät ei näy minun koneella, vaikka kasvatan jonkin verran aikaa."
2016-04-17 14:52:49.431713+00:00,0,1,1,2,2,2,2,2,"loopeista jotain, värien vaihtamisesta jotain",""
2016-04-17 14:46:11.134377+00:00,0,2,2,2,2,2,2,2,"","Laatikon siirtelytehtävät voisi jo tässä vaiheessa vaihtaa koodinmuuntamistehtäviin. Laatikoiden liikuttelu on lähinnä ärsyttävää, koska ne eivät meinaa mennä siihen paikkaan, johon haluaa. Valmiin koodin muokkaaminen taas oli mielenkiintoista ja opettavaista."
2016-04-17 13:49:17.052969+00:00,1,3,3,3,3,1,1,1,"totuuslauseita","matematiikka jota näissä harjoituksissa tarvitaan on jo melko vaativaa yläkoululaisille"
2016-04-17 12:43:18.181934+00:00,0,2,2,2,2,3,3,3,"Käsitteitä, lauserakenteita, silmukoita, ehdollisia suorituksia, päättelyä ja vaihtoehtoisia lopputuloksia. ",""
2016-04-17 12:03:45.100419+00:00,2,2,2,2,2,4,3,4,"",""
2016-04-17 11:35:16.241306+00:00,0,2,1,2,2,2,2,1,"",""
2016-04-17 09:57:35.891237+00:00,2,2,2,2,3,2,1,2,"If-else -rakenteen olin jo tiennyt toisten ohjelmointikielien yhteydessä, värien kanssa pelaaminen oli uutta.",""
2016-04-17 07:29:14.761142+00:00,1,2,2,2,3,2,2,2,"",""
2016-04-16 20:14:21.766557+00:00,2,2,2,3,3,1,2,1,"Hauska tietää mitä esim. kuvankäsittelyohjelma tekee, kun silllä muokkaa kuvia... ","Nyt tuntui siltä, kuin olisi jokin pala teoriasta jäänyt välistä opiskelematta ja hypättiin niin vaikeisiin asioihin että osa materiaalista meni korkealta ja kovaa  yli ymmärryksen. Ilmeisesti osa matskusta vain esitteli nimeltä pythonin sisältöä... mutta se jäi hieman ihmetyttämään ja epäselväksi, mitä näistä esittelyistä piti tajuta. Ihan sana-määrittelytkin hyppäsivät tässä jaksossa paljon edellistä vaativammiksi, eikä läheskään kaikki avautunut (erityisesti 14.5 luku)"
2016-04-16 18:14:08.372410+00:00,3,2,2,1,1,2,2,2,"",""
2016-04-16 16:45:00.555105+00:00,0,2,3,3,3,2,2,1,"","Jotkut tehtävät jakson loppupuolella olivat niin vaikeita, että en pystynyt saamaan niitä oikein. Mistään ei löytynyt/en löytänyt oikeaa ratkaisua, joten se kyllä latistaa opiskelumotivaatiota. Jossain voisi siis olla lopulta se oikea ratkaisuvaihotehto."
2016-04-16 04:21:37.838790+00:00,2,3,3,3,3,1,1,1,"Nyt mennään jo niin syvillä vesillä että ymmärrys ei oikein pysy mukana. Logista ajattelua opein ja palikoiden järjestystä...eli 'if' ennen 'else'....",""
2016-04-15 15:17:54.263782+00:00,2,2,2,2,2,3,3,2,"Opin toistoja ja ehtoja niihin (if, elif, else), kuvamanipulaatiota ja sitä, että ohjelmaan tulee helposti pieniä virheitä, kun ohjelmaa kirjoittaa itse. Monesti puuttuu kaksoispiste tai sisennys on väärin. ","Harmitti taas sama kuin aiemmin eli kuvien latautumisen pitkä aika. Jokaiseen kuvatehtävään piti ohjelman alkuun lisätä aikaa.   Se tuntuu hankalalta, kun annetaan tehtävä, johon ohjeita tulee oikeastaan vasta myöhemmin. Samaan törmäsin aika alussa, kun sisennyksestä puhuttiin, mutta ei selitetty mitenkään ja sitä piti silti käyttää. Tai ei siis saanut käyttää, mutta minä onneton käytin. "
2016-04-14 19:05:39.534558+00:00,0,1,1,1,1,1,1,0,"","Jos vertaan tätä materiaalia vaikka tähän: http://www.doria.fi/bitstream/handle/10024/63381/isbn%209789522149701.pdf tai sitten vaikka codeacademyn materiaaliin, niin minusta tämä mooc kurssi häviää näille materiaaleille mennen tullen. Minusta tällä tavalla ei opi, eikä materiaali oikeen edes innosta lukemaan / oppimaan. Toki muutamia hyviä juttuja on tullut vastaan, mutta interaktiivisuus uupuu kokonaan. Esim syötteitä harvemmin annetaan. Yleensä kone tekee jotain, harvemmin ohjelmat tekevät jotain yhtä ja samaa staattista asiaa.  Else / if opetuksesta tulee mieleen Ciscon CCNA / CCNP (Spanning tree on hyvä esimerkki asiasta)kurssit, joissa jahkataan epäoleellisia asioita vaikka kuinka kauan ja sitten lopuksi sanotaan, miten asiat kannattaa tehdä! Miksi näin?"
2016-04-14 09:59:19.433482+00:00,2,2,2,2,2,3,2,3,"Ehtolauseiden rakenteen python-kielessä, erityisesti elif-haaran käytön. Lisäksi kaikki kuvankäsittelyosion asiat olivat uusia.","Hyvä jakso muuten, mutta kuvatehtävät ja mokkulayhteys = huono yhdistelmä. Jostain syystä erityisesti tällä kertaa run time limitien kanssa oli jatkuvasti ongelmia."
2016-04-13 19:54:06.858722+00:00,3,2,2,2,2,1,1,0,"","Kuvankäsittely oli aika haastavaa.   Kiva, että pääsi vähän itse kirjoittamaan oikeaa koodia. Mutta toisaalta melko haastavissa tehtävissä. "
2016-04-13 18:39:51.376239+00:00,2,2,1,1,1,2,3,0,"Itselleni tämä jakso oli selvästi haasteelisin. IF, ELSE ELIF jutut olivat hyviä, niiden oppiminen oli mielenkiintoista. Itse tykkään niiden palikoiden siirtelystä ja niihin liittyviin kysymyksiin vastaamisesta.","olikohan jossakin esimerkkitehtävässä sisennykset oikein?  * Palaute Mielipiteesi jakson hyödyllisyydestä, innostavuudesta sekä soveltuvuudesta omaan opetukseesi Kohta tuntuu hölmöltä vastattavalta, koska en ole opettajat. Onko aina lähdettä työlähtöisesti? Eikö kysymys voisi olla 'Mielipiteesi jakson hyödyllisyydestä, innostavuudesta ja mielenkiinnosta'  Opiskelen vain omaksi ilokseni. :-)  Kiitos taas näistä tehtävistä."
2016-04-13 12:14:24.238825+00:00,2,2,2,3,2,1,2,1,"",""
2016-04-12 18:29:46.519608+00:00,3,2,2,2,2,2,2,2,"",""
2016-04-12 12:59:55.259173+00:00,0,1,1,0,0,1,0,1,"",""
2016-04-12 10:53:42.161541+00:00,6,2,2,2,2,2,2,2,"Vertailuista, silmukoista, kuvien käsittelystä",""
2016-04-12 09:20:08.007090+00:00,0,2,2,2,2,3,4,3,"Kuvankäsittely ja turtlejuttuja","Hyvä kurssi"
2016-04-11 15:10:18.072496+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-11 14:13:52.265285+00:00,1,2,2,2,2,2,2,2,"","Enemmän itse tekemistä, vähemmän näitä 'suorita'-napin painamisia."
2016-04-11 11:26:34.159036+00:00,2,2,1,2,2,2,3,2,"Tuntui siltä, että tuli tehtyä iso harppaus eteenpäin edellisiltä viikoilta. Aihe tuntui aluksi ihan ymmärrettävältä ja helpohkolta, mutta osoittautuikin paljon haastavammaksi.  Intoa on edelleen kovasti!  Tehtävien haasteellisuus toi piristystä ja jäi kyllä vielä vaivaamaan mieltä.  Näiden värimuunnosten tekeminen tuntuu vieläkin hankalalta ja aion palata kokeilemaan tehtäviä uudelleen - täytyy selvittää itselle vielä paremmin, miten koodin muuttaminen vaikuttaa kuvaan.","Lisää harjoituksia?"
2016-04-11 06:48:45.291193+00:00,2,2,2,2,2,3,2,1,"",""
2016-04-10 23:06:04.975515+00:00,2,2,2,2,2,2,2,2,"Toistolauseista. If, else-if ja else rakenteet tulivat tutuksi Pythonissa, sekä muutamaa vanhaa käsitettä tuli kerrattua.","Tällä viikolla oli ihan mukavaa päästä tekemään vähän mittavampiakin muutoksia annettuihin ohjelmiin. Joutui vähän ajattelemaan itsekin."
2016-04-10 16:07:54.887140+00:00,2,2,2,2,2,2,2,2,"Päätökseentekoon liittyviä asioita: if-lause, else-lause, elif-lause, input()-syöttäminen. If tapahtuu vain kerran toisin kuin while tapahtuu monta kertaa. erilaisilla ehdoilla määritellään mikä if-, else- tai elif-lause toteutuu.",""
2016-04-10 14:16:35.824137+00:00,1,1,2,1,1,3,2,2,"Ehtolauseet. Oman koneen pythontulkki.",""
2016-04-10 13:53:34.333621+00:00,3,1,1,3,3,1,2,1,"Opin kirjoittamaan ehtolauseita, piirtämään kuvia ja muokkaamaan valmiita kuvia.",""
2016-04-10 09:11:10.153994+00:00,1,2,2,2,2,4,3,3,"Erilaisten if-lauseiden käyttöä. Jakolaskua, minimi- ja maksimifunktioita.",""
2016-04-10 07:47:42.968102+00:00,3,2,2,2,2,2,2,2,"Väritehtävät olivat uusia minulle.","Tehtävä 14.3.1: Mikä on pienin arvo, jota yllä olevassa ohjelmassa pitäisi käyttää range-luokalle välitettävänä parametrina rivillä 13, jotta 320 yksikköä korkean piirtoalueen koko yläpuolisko tulisi viivoilla täytetyksi?  Tehtävässä on virhe."
2016-04-09 20:54:21.708825+00:00,1,2,2,2,2,2,2,2,"Opin käyttämään Pythonin ehtolausekkeita sekä lisäämään ohjelmaan käyttäjältä pyydettäviä syötteitä. Opin käyttämään ehtolauseita Turtle-ohjelmoinnissa ja yksinkertaisen kuvanmuokkauksen apuna.",""
2016-04-09 19:28:56.134245+00:00,2,2,2,2,1,1,2,2,"",""
2016-04-09 17:55:49.792433+00:00,1,2,2,2,3,2,3,2,"Kuvankäsittelyn taustalla olevaa ajattelua",""
2016-04-09 17:31:49.621995+00:00,0,2,2,2,2,2,2,1,"","Suomenkieli on joskus tosi vaikea, erityisesti meille joiden äidinkieli ei ole suomi."
2016-04-09 17:12:44.456159+00:00,2,2,2,2,2,2,2,2,"","Palikkatehtävät eivät aina ole niitä käytännöllisimpiä, vaikkakin opettavia. Yhdessä tehtävässä kun siirsi isoa palikkaa toiselle alustalle, niin alusta hyppäsi alas. Ja sisennysten kanssa on välillä hämminkiä, että hyppäsikö yhden vai kaksi sisennystä."
2016-04-09 16:24:02.941865+00:00,0,1,1,2,3,1,1,1,"","Kun koodi alkaa mennä monimutkaiseksi, on sen seuraaminen hyvin haastavaa ilman esimerkiksi videota. Myös tehtävien tekeminen on vaikeaa, kun pitäisi etsiä edellisiltä sivuilta esimerkkejä, joiden mukaan koodia voisi muokata."
2016-04-09 11:22:26.302399+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-09 08:08:36.914984+00:00,3,2,2,2,2,1,1,1,"Lisää lauseita ja hieman tietoa kuvapisteistä.","Kuvanmuutostehtävät ovat olleet minulle vaikeita. Teoriaosassa voisi kertoa tarkemmin, miten kuvapisteet sijoittuvat näytöllä olevissa kuvissa (esim missä on (0,0))."
2016-04-08 18:56:42.687499+00:00,2,2,2,2,2,3,3,2,"Ainakin käskyjä lisää turtleille sekä if, else ja elif lauseista.","Julisteellistamisharjoitukset eivät toimineet, koska niiden suoritus vei liikaa aikaa. Muuten tehtävät alkoivat käydä jo haastavammiksi ja kiinnostavammiksi, mikä on jo tässä vaiheessa (ehkä) hyvä asia."
2016-04-08 14:00:11.781980+00:00,0,2,2,2,2,1,1,1,"Uusia käsitteitä liittyen koodaukseen sekä järjestämään koodausta lohkoihin.",""
2016-04-08 08:32:32.282727+00:00,1,2,2,2,2,2,2,2,"",""
2016-04-07 18:58:23.945771+00:00,0,2,2,2,2,2,2,2,"","Luvun 15 ohjelmat katkesivat aina suoritusajan ylityttyä"
2016-04-07 16:09:59.951258+00:00,3,3,3,3,3,1,1,1,"Pääsin itse kirjoittamaan koodirivejä ja oli vaikeaa. En muista kaikkia sulkuja, hipsuja, sisennyksiä ja pisteitä. Enkä kyllä aina tiennyt edes mitä pitäisi muuttaa. Opin kärsivällisyyttä.","Miten tätä voisi hyödyntää tekstiilityössä? En ole vielä itse keksinyt. Kuvankäsittelyyn on minusta helpompiakin ratkaisuja, eikä tämä oikein piirtämiseenkään ole kovin kätevä. Pitäisi kirjoittaa koodirivejä enemmän itse, mutta alkuun ainakin jotain tosi yksinkertaista. Käskyt eivät tunnu jäävän mieleen, eikä sisennykset, sulut ja pisteet ole tullut rutiineiksi."
2016-04-07 15:05:35.515268+00:00,2,2,2,2,2,2,2,2,"and, or, not, else-haara, elif, koodilohkot",""
2016-04-07 14:49:00.984592+00:00,0,2,2,2,2,3,3,2,"",""
2016-04-07 13:12:11.256984+00:00,2,2,2,2,2,3,3,3,"Ideoita, miten if-lauseita voi käyttää ja opettaa. Koordinaattien hahmottaminen ei vielä ihan suju, mutta perusideat tulivat kyllä selviksi.","Hyvä ja kiinnostava kokonaisuus, mukavia esimerkkejä, teknisesti toimi taas kaikki tosi hyvin. Kiitos!"
2016-04-07 08:52:21.962659+00:00,0,2,2,2,2,2,2,2,"",""
2016-04-07 07:39:24.245974+00:00,1,2,2,2,3,1,1,2,"",""
2016-04-07 07:19:20.113042+00:00,2,2,1,2,1,3,4,4,"Valtavasti eri funktioista. Lisäksi nyt vasta huomasin ne haastetehtävät, joissa itse pääsee oikeasti Pythonia harjoittelemaan. Sen itse harjoittelun vähyyttä edellisessä jaksosa hämmästelinkin.Niiden haastaeiden avulla tämä kieli tulee otettua haltuun paremmin. Tehtävä 14.3.1 toteutus ei sillä vaihdoehdolla 17 toteutunut vaikka lisäsin ajan 300000.",""
2016-04-07 06:43:39.170649+00:00,1,2,2,2,2,2,2,1,"",""
2016-04-06 20:24:24.932098+00:00,1,2,2,2,2,2,2,2,"if-elif-else, kuvanmuokkausta",""
2016-04-06 17:08:51.805629+00:00,1,2,2,2,2,2,2,2,"",""
