Time,ajankaytto,tyo_materiaali,tyo_harjoitukset,haaste_materiaali,haaste_harjoitukset,hyodyllisyys,innostavuus,soveltuvuus,mita_opin,vapaa_palaute
2016-03-16 16:40:29.777662+00:00,2,2,2,2,2,3,4,4,"Opin käyttämään ehto-lauseita Racketilla ja 'ketjuttamaan' funktioita. Myös koodin jäsentelyssä (kommentit yms.) kehityin.",""
2016-03-16 16:06:47.709123+00:00,0,2,2,2,2,2,2,2,"Perusasioita funktioista, hakemaan ja käyttämään tietoa.","Asioita oli yllättävänkin vaikea löytää. Opettajanmateriaalisivulta ei löytynyt toimivin linkein sisältöä, vaan ne piti googlata! Myös ihan manuaalin sisältöä sai hakea ja hakea, jostain syystä linkit olivat kuin 'piilossa'. Tämä nyt oli vaikutelmani."
2016-03-16 15:21:13.416354+00:00,3,2,2,2,2,4,4,3,"Mm. testailemaan koodin pätkiä ja mm. lego-robotiikan taustalla olevasta ohjelmoinnillisesta ajattelusta (värianturin, valoanturin toimintaperiaate).","Animaatiot eivät ole minulle juurikaan asiaa paremmin avanneet???"
2016-03-16 15:13:09.930388+00:00,4,2,2,2,2,2,2,2,"","Itselläni ei asenne ole ihan kohdillaan tämän koodauksen suhteen. Mutta pakko yrittää oppia jotain jos ja kun tätä kuitenkin joutuu jossain vaiheessa opettamaan. Osittain tämä on tuttuakin ja ihan loogista, mutta ei vaan jaksa innostaa. Vanhuus vissin painaa.   Mutta hyvin te olette osanneet laittaa nuita esimerkkejä, kyllä niistä oppia irtoaa mullekin.   Jatketaan..."
2016-03-16 15:02:50.883848+00:00,6,2,2,3,3,2,2,2,"kirjoittamaan/ koodaamaan funktioita ja testaamaan niitä","oli vaikea keksiä sopiva aihe/ funktio, jota olisi voinut koodata ja jota ei ollut ollut jo esimerkeissä. Olisi ollut helpompi, jos olisi annettu aihe valmiiksi. Nyt en saanut ehtolauseita toimimaan valitsemassani funktiossa, enkä ennättänyt aikapulan takia kokeille enää muita funktioita."
2016-03-16 15:00:57.037578+00:00,2,2,2,2,2,4,3,3,"Ensimmäisiä hapuilevia yrityksiä koodin kirjoittamisesta.",""
2016-03-16 12:01:00.535582+00:00,6,2,2,2,2,3,4,4,"Funktioiden koodaamista useaa muuttujaa käyttäen. Totuusarvot ja ehtolauseiden kirjoittamisen. Ohjelmien testaamisen. Kuinka nuoli kirjoitetaan. ","Materiaaleihin tutustuttuani huomasin, kuinka monipuolisesti eri ideoista ohjelmia voi kirjoittaa."
2016-03-16 08:12:31.283726+00:00,2,2,2,2,2,3,3,3,"Ehtolauseen käyttämistä.","Videot jälleen selkeitä ja hyviä!"
2016-03-16 07:55:45.620192+00:00,0,2,2,3,2,3,3,2,"",""
2016-03-15 21:15:32.170629+00:00,4,1,2,2,4,3,3,1,"Loogisia funktioita, ehtolauseen käyttöä. Kaikki oli uutta.","Osa harjoituksista mielestäni aivan liian vaikeita yläkouluun. Opetuksen esimerkit oli liian helppoja verrattuna harjoitustehtäviin. Jouduin lopulta turvautumaan opettajan  vastausmateriaaliin ja se sapetti itseäni. Olisi riittänyt jos olisi ollut edes yksi esimerkki sellaisesta ehtolauseesta joissa on enemmän kuin yksi vaihtoehto."
2016-03-15 19:45:31.387936+00:00,0,2,2,3,2,3,2,3,"Opin käyttämään ehtolauseketta helpoissa funktioissa.","Kaipaisin helpommin saatavia oikeita vastauksia harjoitustehtäviin."
2016-03-15 19:39:02.301283+00:00,3,2,2,2,2,4,4,3,"","Aikaa meni tähän huomattavasti enemmän kuin ensimmäiseen jaksoon. Huomasin aika viime tipassa, että palautuspäivä onkin jo pian. Ainoa tapa vähentää työmäärää olisi vähentää opiskeltavia asioita, mutta silloin mielekkyys kärsisi. Jakso oli siis hyvä näin, vaikka siihen paljon aikaa menikin. En olisi malttanut jättää harjoituksia tekemättä, vaikka niin pitikin tehdä. Onneksi aina voi katsoa valmiit ratkaisut."
2016-03-15 18:05:21.967439+00:00,4,1,2,3,2,2,0,2,"Että if-lauseet voisi oikeasti kirjoittaa paljon näppärämmin cond-rakennetta käyttäen, joista syystä nuo if:t ei oikeasti avautuneet minulle. ","Olisin kaivannut esimerkkiä, jossa yhdistetään laskennallinen funktio (=lasketaan jotain) ja if-lause. Ei auennut oikein noilla esimerkeillä (vaikka katselinkin ehkä ylimääräisiäkin videoita)."
2016-03-15 16:58:18.048208+00:00,3,2,2,3,2,3,3,3,"",""
2016-03-15 15:55:06.932135+00:00,0,2,2,2,2,3,3,3,"",""
2016-03-15 15:54:14.117330+00:00,3,2,3,2,2,3,3,3,"Kuinka ehtolauseita kirjoitetaan weschemellä.",""
2016-03-15 13:43:56.788143+00:00,3,2,2,3,3,2,2,2,"funktion määrittelyn ja ehtolauseen käytön perusteet",""
2016-03-15 13:11:39.227860+00:00,0,2,2,2,2,3,3,3,"Hieman lisää Racket BSL-kieltä.",""
2016-03-15 11:26:01.500941+00:00,5,2,2,2,2,2,1,1,"",""
2016-03-14 20:50:28.889085+00:00,3,2,2,2,3,2,2,2,"Check-expect tuli nyt ymmärrettyä. Oli syksyllä jotenkin sekavasti esitetty ja jäi vaikutelma, että vaikea ja turha. ","Enemmän esimerkkejä tubeen miten toimii."
2016-03-14 20:09:53.203190+00:00,5,1,2,1,3,2,2,1,"Aluksi tuntui, että en opi YHTÄÄN mitään ja sen takia tuntui, että aikaakin kului suhteettoman paljon. Lopussa tuntui, että ehkä se ehtolause nyt syntyy, mutta mitään kovin monimutkaista en vieläkään osaisi tehdä, tai ainakin siltä tuntuu nyt heti tehtävän palautuksen jälkeen.","Taustamateriaalia (videot) tuntuivat alkuun hyviltä ja sopivilta, mutta kun piti ruveta itse tekemään harjoitustehtäviä, niin harjoitukset olivatkin suhteessa paljon monimutkaisempia kuin videoiden esimerkit. Olisi ollut mielekkäämpää lähteä opettelemaan jollain vielä helpommalla tai sitten olisi videoissa pitänyt näyttää myös joku vaikeampi esimerkki. Ilman mallivastauksia olisin ollut todella pahassa pulassa. Mallivastauksissakin jäin pohtimaan (välillä pitkäksikin aikaa) jotain kohtia, miksi joku tulee niin kuin tulee.   "
2016-03-14 19:43:59.732443+00:00,3,3,3,3,2,2,2,3,"rakentamaan if-lauseita ja vähän mutkikkaampia koodin pätkiä ehkä myös ajatusta siitä että ei kannata miettiä tehtäviä liian vaikeasti","Koodarin käsikirjassa pitäisi olla index-valikko vasemmassa sivupalkissa koko ajan näkyvillä ettei tarttisi mennä sinne aina päävalikon kautta  "
2016-03-14 19:34:47.631237+00:00,3,2,3,2,2,3,3,3,"Ehtolauseen perusteet, lisäksi funktioiden kirjoittamista. ","Tämä ei ole varsinaisesti kurssia koskeva palaute, vaan racket-kieltä koskeva. Tuntuu todella vaikealta orientoitua racketiin, kun se poikkeaa mielestäni paljon Javasta. (Mikä on hyvä juttu, ettei ole vain toistoa). Olen syksyllä alkanut opetella Javaa ja nyt tämä Racket tuntuu sekavalta. Erityisesti lausekkeiden kirjoitus on vaikeaa, kun se poikkeaa paljon koulussa kirjoitetusta (1 + 2 ) vs (+ 2 1). En tiedä, onko Racket sitten lähempänä konekieltä. Ehkä tuon tavan merkitys ja tarkoitus selviää, kun kielessä päästään pidemälle. "
2016-03-14 17:56:00.381550+00:00,2,2,2,2,2,3,3,3,"Opin perusasiat funktion määrittelystä ja ehtolauseesta. Lisäksi pääsin vähän sisälle Racketin käyttöön. Aloitin opiskelun tästä jaksosta, joten vähän oli alkuhankaluuksia. Määräajasta johtuen jouduin aloittamaan tästä ja teen ekan jakson harjoitukset vasta tämän jälkeen.","Olisi mukavampi tehdä jaksot oikeassa järjestyksessä. Miksi tässä jaksossa oli määräaika niin nopeasti? Aloitin samaan aikaan myös Python-kurssin ja nyt tuli ikävä kiire tässä alussa. Jatko toivon mukaan sujuu leppoisammin...  Kurssiympäristö vaikuttaa kivalta, joskin vähän työlästä on siirtyillä noitten eri paikkojen välillä. "
2016-03-14 17:32:29.969253+00:00,3,2,2,2,2,2,2,1,"",""
2016-03-14 17:32:02.137252+00:00,6,2,2,2,2,4,4,2,"Ehtolause taisi tulla aika selväksi. Funktion määrittelykin sujuu, käytöstä en ole niin varma. Yritin tehdä sisäkkäisiä funktioita, mutta heikolla menestyksellä. Opin testaamaan ohjelmaa pienissä osissa, kun ensin kirjoittamani 'helahoito' ei tuntunut korjautuvan millään konstilla.","Tehtävät olivat jälleen mielenkiintoisia ja videot hyviä. Risuja itselleni, kun taas valitsin liian vaikean palautettavan harjoituksen. Nyt jouduin lopulta sitten tyytymään paljon yksinkertaisempaan harjoitukseen, kun en vaan saanut alkuperäistä ideaani toteutettua. Ehkä kurssin edetessä saan harjoituksen korjattua..."
2016-03-14 17:25:31.765117+00:00,4,2,3,2,3,4,3,2,"Funktioista aika paljon. Niiden suunnittelut ja määrittelyt ja erityisesti testaaminen alkoivat valjeta minulle. Vertailuarvot ja ehtolauseet  olivat jonkin verran tuttuja ennestän.",""
2016-03-14 17:21:37.937287+00:00,2,2,2,2,2,2,2,2,"Tekemään oman koodin","Aihetta oli vaikea keksiä. Jotain valmiita aiheita voisi olla."
2016-03-14 16:52:34.606622+00:00,0,2,2,2,2,2,1,2,"",""
2016-03-14 15:42:09.961420+00:00,3,3,2,2,2,2,2,3,"Käyttämään ehtolausetta",""
2016-03-14 12:08:34.444600+00:00,0,2,2,2,2,4,3,4,"Ainakin sen miten paljon minulla on funktioista ja ehtolauseista vielä opittavaa. Lisätehtävien pariin on paras palata.","Videoihin voisi vielä lisätä selitys osuutta. Onneksi löytyneet opettajan diat kertasivat ja syvensivät videoiden hiljaista tietoa."
2016-03-14 09:43:56.037576+00:00,3,2,2,2,3,2,2,2,"Taas paljon uutta tietoa koodauksesta, erityisesti ehtolauseen opettelu tuntui hyödylliseltä.","Periaatteessa jaksoon liittyvää teoriaa ja harjoituksia oli työmäärällisesti kohtuullisesti, mutta palautuspäivä oli ehkä liian nopeasti, kun osalla talvilomaviikko oli vasta takana. Harjoitustyöhön idean keksiminen oli vaikeaa."
2016-03-13 19:09:23.471649+00:00,0,2,2,3,3,2,2,2,"Ehtolauseita on elämä täynnä!",""
2016-03-13 18:06:59.178450+00:00,3,2,2,2,2,2,2,2,"Opin hieman lisää tämän ohjelman koodaussääntöjä. Ehkä muistan seuraavalla viikolla jotain hieman enemmän.","Palautetehtävä on OK. En pidä näistä padlet-seinistä, enkä näe vertaisarvioinnin tärkeyttä. Oman työni ja elämäni kanssa on tekemistä aivan tarpeeksi, jotta jaksaisin osallistua vertaistuki ym. höpinöihin. Syy, miksi olen tällä kurssilla, on se, että en ole ohjelmoinut mitään 25 vuoteen ja nyt täytyisi alkaa opettamaan koodaamista. Systeemi on melko selvää muuten, mutta ohjelmointikieli on uutta. Toivoisin, että voisin keskittyä vain harjoituksiin ja palautetehtävään. Palautetehtävä on siinä mielessä hyvä, että on jokin dead-line, mihin mennessä on opiskeltava asia. Muuten homma saattaisi jäädä tekemättä, kun ei muuten huvita harrastaa tämänkaltaista."
2016-03-13 16:45:24.637788+00:00,2,2,3,2,2,3,3,3,"tekemään funktioita ja käyttämään ehtolauseita",""
2016-03-13 14:45:08.186797+00:00,4,2,2,2,2,2,2,3,"Totuusarvojen ja ehtolauseiden käyttöä Racketissa.","Tuo display-readin käyttö, josta tein palautussovelluksen, oli jo ihmettelyä, kun periaatteenani on ollut tehdä tehtävät ilman valmiita ratkaisuja. Voi tehdä loogisesti oikein, mutta jokin koodin yksityiskohta on virheellinen."
2016-03-13 13:15:10.974757+00:00,2,2,2,2,2,3,3,3,"Opin hyödyntämään ehtolausetta sekä yhditämään näihin predikaatteja. Huomasin myös, mikä merkitys sulkujen sijainnilla on ehtolauseen toimintaan. Eli ei kaikki sulkevia sulkuja koodin loppuun, vaan osa sulkevista suluista jo käyttöön koodin keskellä.",""
2016-03-13 09:36:21.327863+00:00,2,2,2,1,1,4,4,4,"Opin huomaamaan paremmin, missä ongelma voi olla, jos funktio ei toimi. Opin ongelmanratkaisua. Tuli hyvin kerrattua ehtolauseen merkitys. ","Olisi hyödyllistä nähdä arviointikriteerit tehtävänannon yhteydessä."
2016-03-13 08:13:20.012270+00:00,0,2,2,2,2,2,3,3,"Ehtolauseen toiminnan Racketissa, ohjelmointikäytäntöjä ja tarkistuksen.",""
2016-03-13 08:03:18.295921+00:00,5,2,2,2,3,3,3,3,"Ojelmoiminen alkoi jo vähän sujua ja liikkuminen (mallin ottaminen harjoituksista ja koodiaapisesta) automatisoitui. Aiheen keksiminen tuotti vaikeutta, mutta kun se tuli miellen nukkumaan mennessä, niin tein ensimmäisen yöllisen session ohjelmoinnin parissa.",""
2016-03-13 07:06:06.817580+00:00,2,2,2,2,2,3,2,3,"Ehtolauseen käytön ja lisää koodaamisesta.","Näin aloittelijana olisi kiva jos alustoja olisi vieläkin vähemmän, välillä tuntuu että menee sekaisin mitä pitää katsoa ja mistä."
2016-03-13 06:37:13.738283+00:00,3,2,2,2,2,3,2,3,"",""
2016-03-13 00:03:07.432418+00:00,3,2,3,2,2,4,4,4,"Jos-lauseiden krijoittamisen",""
2016-03-12 15:40:30.584804+00:00,3,1,2,1,3,3,2,3,"Opin määrittelemään yksinkertaisen funktion ja tekemään funktion, jossa on useita ehtoja sekä yhdistelemään tietojani funktiosta ja kuvien ohjelmoinnista.","Opetusmateriaalissa voisi olla enemmän erilaisia esimerkkejä. Itselläni meni hurjasti aikaa siihen, että hoksasin, että voin kutsua useamman muuttujan funktiota ehtolauseeseen sekä että ehtojen tuloksena voi merkkijonon sijaan olla ohjelmoitu kuva."
2016-03-12 10:17:40.030870+00:00,2,2,2,2,2,3,3,3,"ehtolauseen käyttämisen",""
2016-03-12 07:35:51.319528+00:00,4,2,3,2,3,3,2,3,"",""
2016-03-11 12:46:34.300122+00:00,0,3,2,3,2,3,3,3,"totuusarvot, predikaatit, vertailuoperaattorit, if- rakenne",""
2016-03-10 20:36:49.070503+00:00,2,1,2,1,3,2,1,2,"Muuttujien ja funktioden määrittelyn ja kutsumisen, ehtolauseet. Check-expectin tarkoitus jäi hieman hämäräksi.","Tehtävä oli mielestäni liian avoin ja oli vaikea keksiä mitään puolijärkevää ideaa. Opiskelisin mielummin lukemalla kuin videoita katsomalla."
2016-03-10 20:20:33.713150+00:00,3,2,2,2,2,3,2,3,"Miten monesta asiasta löytyykään ehtolauseita. Lisäksi opin monia uusia komentoja.",""
2016-03-10 18:37:07.848156+00:00,1,2,2,1,1,3,2,4,"Muodostamaan funktion ja käyttämään ehtolausetta.","Kurssi tuntuu sekavalta, kun ohjeet, toteutus ja tukimateriaali ovat kaikki eri paikassa ja joka paikkaan (melkein) tarvitsee omat tunnukset. Pikku hiljaa alkaa muistaa, mikä löytyy mistäkin. Yksi esimerkki helposti poistettavasta sekavuudesta on se, että voisiko samassa kohdassa näkyä sekä kunkin jakson avautumisajankohta että deadline? Nyt ovat toki samalla sivulla, mutta yhdellä silmäyksellä ei nää molempia vaan kumpikin tieto on omassa kohdassaan."
2016-03-10 15:05:22.114432+00:00,0,2,2,2,3,3,4,4,"Funktion ja ehtolauseen muodostamisen.","Harjoituksista osa on hieman epäselviä. En oikein ymmärtänyt mitä niissä haetaan. Esimerkiksi loogiset palat-harjoitus."
2016-03-10 14:51:40.318481+00:00,4,2,2,2,2,3,3,3,"Käyttämään ehtolausetta ainakin yksinkertaisissa tapauksissa.","Hyviä ja selkeitä esimerkkejä, joista saa apua, jos ei meinaa saada harjoitustehtäviä toimimaan."
2016-03-10 12:40:42.594692+00:00,5,3,3,2,3,1,2,2,"Tekemään lukemattomia sisäkkäisiä silmukoita if-lauseen avulla.","Nuo videot ovat hyödyllisiä, mutta ainakin näin racket-aloittelijalle hieman suppeita harkkatehtävien tekoa ajatellen. Esimerkiksi heti ensimmäisessä harjoitustehtävässä tarvittiin monta if-lauseketta, enkä millään keksinyt miten ne saadaan kirjoitettua oikein, vaikka kuinka tuijotin videoita ja pp-esitystä. Jouduin lopulta katsomaan opemateriaalin mallivastauksesta vinkkiä :(  Samoin cond-ehtojen käyttö olisi ollut järkevämpää kuin tehdä xx kpl sisäkkäistä if-silmukkaa. Miksi esim videoissa cond-ehdosta ei puhuta mitään? Nyt mielestäni ohjaatte käyttämään monimutkaista if-rakennetta, ette vinkaa järkevämmästä ratkaisusta (ja laadukkaammasta koodista) , ja se taas on ohjelmoinnin kannalta myrkkyä! Toivottavasti condia käytetään vielä myöhemmin."
2016-03-09 19:13:42.656182+00:00,0,1,3,1,3,3,3,2,"Funktionaalinen ohjelmointikieli on vaikeaa opetella.  Opin kuitenkin jo vähän ajattelemaan funktionaalisesti. Ei tule ihan takaraivosta, että aina ensin pitää laittaa funktio ja vasta sen jälkeen parametrit..","Perustehtävien kohdalla olisi voinut olla yksi valmis define funktio -koodi valmiina, josta olisi vähän saanut osviittaa siitä, mitä tehtävässä haetaan ja mitä pitää mihinkin pisteiden tilalle kirjoittaa. Alkuun pääseminen tällä jaksolla oli hankalaa..  If- lauseen yhteydessä olisi voinut esitellä, miten and, or yms. jutut toimivat sen sisällä tai edes vinkata, mistä kohtaa koodarin käsikirjasta sen tiedon voi löytää (olin tumpelo, enkä löytänyt sitä peruslausekkeet sivua). Oli työlästä etsiä kaikki tieto itse."
2016-03-09 17:58:40.631156+00:00,0,2,2,2,2,3,3,3,"Funktioiden koodausta ja ehtolausetta. ",""
2016-03-09 12:13:34.700247+00:00,3,2,2,2,2,3,3,3,"",""
2016-03-09 08:04:19.616278+00:00,2,3,3,2,3,2,1,1,"Funkion muostamista, ehtolauseen käyttöä. Vielä en saanut oikein kiinni siitä, miten hyödyntäisin tätä omassa opetuksessani.","Selkeät videot."
2016-03-08 21:18:15.775191+00:00,4,2,2,2,2,3,3,3,"Innostuin testailemaan viivagrafiikan piirtämistä, mutta sain sen lisäksi tehtyä suurimman osan harjoituksistakin. Ehtolause on nyt hallinnassa. Pyöristyskäskyt opin myös.","Mielenkiintoiset ja monipuoliset harjoitustehtävät"
2016-03-08 20:16:41.226039+00:00,3,2,3,2,2,2,2,2,"Opin kirjoittamaan funktion ja ehtolauseen koodit. Ymmärrän molempien periaatteet ja pystyn kirjoittamaan yksinkertaisen ehdollisen funktion.",""
2016-03-08 19:48:00.863269+00:00,3,2,2,2,3,4,3,4,"Opi, miten ehtolause toimii ja koodaamaan omia funktioita.",""
2016-03-08 18:44:18.803805+00:00,3,1,2,2,3,2,2,2,"",""
2016-03-08 17:03:14.744946+00:00,0,2,2,2,2,2,2,2,"If lauseen syntaksin","Videoiden katsominen on hidasta. Onneksi on myös nuo diat."
2016-03-08 14:35:50.737231+00:00,4,2,2,2,2,4,4,4,"Opin lisää DrRacketin käytöstä, opin koodaamaan hyvin yksinkertaisia funktioita ja opin käyttämään ehtolausetta koodissa. Sain taas ideoita opetuskäyttöön.","Vaikka itselläni menikin jokunen tunti aiheeseen perehtymiseen, ei työmäärä tuntunut liialta. Tein myös harjoituksia enemmän, jotta sain asiat hallintaan. Hankalinta oli keksiä itse koodattavan funktion idea."
2016-03-07 19:23:51.139749+00:00,5,2,3,2,3,3,3,3,"Funktion hyvän rakentamistavan. Ehtolauseen käyttö.",""
2016-03-07 18:37:59.071708+00:00,2,2,2,2,2,3,3,3,"",""
2016-03-07 17:49:51.776654+00:00,2,2,2,2,2,3,3,3,"Hahmottamaan koodia ja sen rakennetta paremmin",""
2016-03-07 17:16:44.459449+00:00,2,3,3,3,3,2,1,1,"Paljon vaatii harjoittelua ennen kuin tämän kaiken voi oppia.","Tosi paljon tulee kerralla uutta asiaa."
2016-03-07 15:33:06.491326+00:00,2,2,2,2,2,3,2,2,"Vaikka videossa selkeästi neuvottiin funktion testaaminen ja kehittely ensin luvuilla ja sitten vasta funktioilla, en kaikesta huolimatta malttanut tehdä niin vaan yritin siirtyä suoraan funktiomuotoon. Ja vaikeaksihan se meni. Onneksi kaveri vähän auttoi. Valitsin itselleni liian vaikean tehtävän, en osannut arvioida sen vaativuutta etukäteen, vaan yritin tehdä jotain hienompaa kuin osasin. Mutta ei se ihan pahasti pielessä ollut. Saatiin se yhteisvoimin toimimaan.",""
2016-03-07 14:41:58.951712+00:00,0,2,2,2,3,3,3,3,"Päättämäni (liian vaikea) funktio vaati hurjasti aikaa kunnes ymmärsin yksinkertaistaa tehtävääni.",""
2016-03-07 09:19:36.027469+00:00,0,2,2,2,2,3,3,3,"","Opetusmateriaali todella hyvä!"
2016-03-06 16:53:48.710368+00:00,2,2,2,2,2,2,2,2,"If-lauseen käytön. Määrittelmät ja laskut vahvistuivat.",""
2016-03-06 08:21:24.409137+00:00,5,2,2,2,2,3,3,3,"Hiihtolomaviikolla oli aikaa opiskella ja toistaa asioita. Paljon kului aikaa pelkästään valmiiden ohjelmien kopiointiin. Ymmärrys tuli hitaasti etenemällä. Katsoin kaikki videot ja animaatiot useaan kertaan (tosi hyödyllisiä). Funktio-osuus oli helpompi kuin ehtolause. Kummastakin tein perustehtävät, soveltavat tuntuivat minulle täysin mahdottomilta. Lopuksi sain tehtyä painoindeksiohjelman, joka on ihan perusjuttu, mutta vaati kyllä tekijältään aika paljon.","Hyvin voi näitä käyttää luokan kanssa. Tärkeää on, että videoissa tai ihan koodina esitellään useampia valmiita ohjelmia. Niiden kautta voi oppia luomaan itse. "
2016-03-05 17:56:09.817727+00:00,3,2,2,2,2,2,2,2,"Monta uutta asiaa Racket-kielestä.",""
2016-03-04 15:08:17.807568+00:00,2,2,2,2,3,3,3,3,"",""
2016-03-03 19:50:44.700910+00:00,2,2,1,2,2,2,2,3,"Ymmärrän paremmin koodausohjelman rakennetta. Funktion liittäminen toisen funktion sisälle oli mielenkiintoista. Yksinkertaistin kirjoittamaani koodia selvästi verrattuna ensimmäiseen jaksoon. ","Pitäisikö tässä jaksossa valita/painottaa selvästi koodauksen tavoitetta: palauttaako funktio luvun/merkkijonon vai kuvakoodin? Itse miellyin enemmän ensimmäiseen vaihtoehtoon. Jätin käytännössä kaikki ne harjoitustehtävät, jotka tuottivat kuvaa, tekemättä.   Harjoitus- ja opiskelumateriaalia oli ehkä turhankin paljon. "
2016-03-03 16:57:54.796751+00:00,0,2,2,2,2,2,2,2,"Funktion rakennetta sekä if-lauseen käyttämistä.",""
2016-03-03 14:47:17.648766+00:00,0,3,3,3,3,4,4,4,"Tekemään pienen funktion, ja käyttämään ehtolausetta.","Mielestäni liikaa asiaa. Tämän olisi voinut jakaa kahteen osaan.  Videot selkeitä, check-expectkin aukesi paremmin kuin vanhemmissa videoissa, joihin olin tutustunut ennen kurssin alkua.  Diat auttavat, kun kirjoittaa koodia. Videoista on turhan työlästä etsiä oikea kohta. Myös hyvästä opettajan materiaalista on apua."
2016-03-03 08:19:16.254095+00:00,2,2,2,1,2,2,3,3,"Ehtolauseiden yhteyden arkipäivän tilanteisiin.",""
2016-03-23 09:35:07.064889+00:00,2,2,2,2,2,3,3,3,"funktio, boolean yms",""
2016-03-23 07:24:23.183798+00:00,3,2,2,2,2,3,2,3,"Uskon nyt hallitsevani yksinkertaiset ehtolauseet ja niiden muodostamisen.","Minulle on vähän epäselvää välillä, mitkä tehtävät ovat pakollisia ja mitkä eivät. Tarkoitan nyt varsinaisten tehtävien lisäksi olevia palautteita yms. "
2016-03-23 05:42:59.081566+00:00,0,2,2,2,2,2,2,2,"",""
