Vastausaika	ID	Ikä	Sukupuoli	Asuinpaikka	Työtilanne		Oppiaste												Koulun kunta	Oppiaineet																			Linjat			Palaute	Avoin palaute				Etenemistahti	Suorittaminen	Seuraaminen	Keskeytys																																											Motivaatio												Tuki					Käytäntöön		Kurssin sisällöt																	Kurssin muoto					Racket-linjan kysymykset	Racket-linjan suorittaminen	Työmäärä	Työkuorma	Racket-materiaalit							MOOCin toiminta						Vaikeustaso																				Mielipiteet												Soveltuvuus		Oletko matematiikan opettaja?	Sopivuus matematiikan opetukseen				TVT:n lisääminen matematiikan opetukseen		Mielipiteet ja tulevaisuus					
-		-	-	-	-	Muu, mikä:: Avoimet vastaukset	En missään	Esiopetus	Perusopetus luokat 1-2	Perusopetus luokat 3-6	Perusopetus luokat 7-9	Ammattillinen koulutus	Lukio	Ammattikorkeakoulu	Yliopisto	Vapaa sivistystyö	Muu, mikä:	Muu, mikä:: Avoimet vastaukset	-	Olen luokanopettaja	Olen erityisopettaja	Äidinkieli ja kirjallisuus	Matematiikka	Kielet	Biologia ja/tai maantieto	Fysiikka ja/tai kemia	Historia ja yhteiskuntaoppi	Terveystieto	Uskonto ja/tai ET	Oppilaanohjaus	Tietotekniikka	Käsityö	Musiikki	Kuvataide	Kotitalous	Liikunta	Muu, mikä:	Muu, mikä:: Avoimet vastaukset	ScratchJr	Scratch	Racket	Kuinka todennäköisesti suosittelisit kurssia?	Mitä hyvää kurssissa oli?	Mitkä asiat kaipaisivat kehittämistä?	Mitä olisit toivonut lisää?	Mitä poistaisit kurssilta?	etenemistahti	-	seuraaminen	en aikonutkaan suorittaa kurssia:ScratchJr	en aikonutkaan suorittaa kurssia:Scratch	en aikonutkaan suorittaa kurssia:Racket	aion suorittaa MOOCin keväällä:ScratchJr	aion suorittaa MOOCin keväällä:Scratch	aion suorittaa MOOCin keväällä:Racket	aion opiskella omalla ajalla:ScratchJr	aion opiskella omalla ajalla:Scratch	aion opiskella omalla ajalla:Racket	kurssi oli erilainen kuin odotin:ScratchJr	kurssi oli erilainen kuin odotin:Scratch	kurssi oli erilainen kuin odotin:Racket	opin jo sen, mitä tarvitsinkin:ScratchJr	opin jo sen, mitä tarvitsinkin:Scratch	opin jo sen, mitä tarvitsinkin:Racket	kiire:ScratchJr	kiire:Scratch	kiire:Racket	liikaa ohjelmointiharjoituksia:ScratchJr	liikaa ohjelmointiharjoituksia:Scratch	liikaa ohjelmointiharjoituksia:Racket	liian vähän ohjelmointiharjoituksia:ScratchJr	liian vähän ohjelmointiharjoituksia:Scratch	liian vähän ohjelmointiharjoituksia:Racket	liikaa pedagogista pohdintaa:ScratchJr	liikaa pedagogista pohdintaa:Scratch	liikaa pedagogista pohdintaa:Racket	liian vähän pedagogista pohdintaa:ScratchJr	liian vähän pedagogista pohdintaa:Scratch	liian vähän pedagogista pohdintaa:Racket	liian helppo:ScratchJr	liian helppo:Scratch	liian helppo:Racket	liian vaikea:ScratchJr	liian vaikea:Scratch	liian vaikea:Racket	MOOC-opiskelu ei sovellu minulle:ScratchJr	MOOC-opiskelu ei sovellu minulle:Scratch	MOOC-opiskelu ei sovellu minulle:Racket	muu, mikä?:ScratchJr	muu, mikä?:Scratch	muu, mikä?:Racket	muu, mikä?: Avoimet vastaukset	tarvitsin kurssista todistuksen	pidän aihetta tärkeänä	konkreettiset ohjelmointiharjoitukset	pedagogiset pohdinnat	muiden osallistujien jakamat ideat ja tulokset	kurssin tekstiaineistot	kurssin ohjevideot	kurssin palautevideot	ohjaajien kannustava asenne	oman koulun opettajat	muu, mikä?	muu, mikä?: Avoimet vastaukset	Kurssin vetäjiltä	Muilta MOOCin osallistujilta	Kollegoilta oppilaitoksessa	Tuttavilta	Perheeltä	-	toivottavasti en koskaan, miksi?: Avoimet vastaukset	Kurssi tarjosi menetelmiä ohjelmoinnin opettamiseen.	Kurssi ei tukenut kehitystäni ohjelmoinnin opettajaksi.	Kurssi lisäsi ohjelmoinnin opettamisessa tarvittavia tietoja.	Sain kurssilta konkreettisia vinkkejä omaan opetustyöhöni.	En saanut riittävästi eväitä ohjelmoinnin opettamiseen kurssilta.	Kurssi lisäsi itseluottamustani ohjelmoinnin opettamista kohtaan.	Kurssi syvensi tietojani ohjelmoinnin opettamisesta.	Kurssi antoi ohjelmoinnin opettamisessa tarvittavia taitoja.	Aion viedä kurssilla oppimiani asioita eteenpäin oman kuntani ja kouluni opettajille.	Kurssi lisäsi tietouttani ohjelmoinnista.	Sain riittävät valmiudet jatkaa itsenäistä opiskelua kurssin jälkeen.	Kurssi sai minut kyseenalaistamaan käsityksiäni ohjelmoinnista.	Kurssi muutti käsityksiäni ohjelmoinnista.	Suhtaudun ohjelmointiin eri tavoin nyt kuin kurssin alussa.	Kurssi sai minut innostumaan ohjelmoinnista.	Suhtaudun ohjelmoinnin opettamiseen eri tavoin nyt kuin kurssin alussa.	Kurssi lisäsi haluani oppia lisää ohjelmoinnin opettamisesta.	Käytetyt opetusmenetelmät edistivät oppimista	Sitouduin itse aktiivisesti oppimaan kurssin aikana	MOOC-muotoinen koulutus soveltui hyvin asian oppimiseen	MOOC-muotoinen koulutus soveltuu mielestäni hyvin täydennyskoulutukseen	Sain tarpeeksi ohjausta	-	Montako viikkoa sait valmiiksi?	työmäärä tunneissa	työmäärä	“tervetuloa MOOC viikolle x” - videot	videotutoriaalit, kuunteleminen	videotutoriaalit, mukana koodaaminen	PowerPoint-diat	harjoitustehtävät, tutustuminen	harjoitustehtävät, koodaaminen	keskustelupalsta	Vastasiko kurssi odotuksiasi?	Saitko kurssilta tarpeeksi tietoa ja taitoa ohjelmoinnin käsitteistä, ja siitä mitä on ohjelmoinnillinen ajattelu?	Opitko kurssin aikana käyttämään riittävän hyvin Racket-kieltä ja sen ohjelmointiympäristöjä siten, että pystyisit käyttämään sitä opetuksessasi ohjelmoinnillisen ajattelun opettamiseen?	Vastasiko kurssi odotuksiasi?: Avoimet vastaukset	Saitko kurssilta tarpeeksi tietoa ja taitoa ohjelmoinnin käsitteistä, ja siitä mitä on ohjelmoinnillinen ajattelu?: Avoimet vastaukset	Opitko kurssin aikana käyttämään riittävän hyvin Racket-kieltä ja sen ohjelmointiympäristöjä siten, että pystyisit käyttämään sitä opetuksessasi ohjelmoinnillisen ajattelun opettamiseen?: Avoimet vastaukset	muuttujan määrittely	kuvien piirtäminen (2htdp/image)	funktion määrittely	funktion suunnitteluportaat (ml. check-expect)	funktion koostaminen useammasta apufunktiosta	totuusarvot (true,false)	vertailuoperaattorit (, =, jne)	ehtolause (if)	valintalause (cond)	Boolean operaattorit (and, or)	listat (lähinnä Racket turtle)	silmukka (map, foldl, range)	display-read - kirjaston käyttäminen	universe - kirjaston käyttäminen	WeScheme:n käyttäminen	DrRacket:in käyttäminen	Koodarin käsikirjan käyttäminen	Eliademyn käyttäminen	palautettavan viikkoharjoituksen tekeminen (Padlet seinälle tuleva)	viikkoharjoitusten tekeminen (ne joihin oli malliratkaisut)	Aiotko käyttää kurssilla oppimiasi asioita opetuksessasi? Jos aiot, niin kuvaile lyhyesti, miten.	Mitkä asiat ovat mielestäsi tärkeimpiä asioita opettaa oppilaille aiheesta?	Aiotko käyttää Racket-kieltä ohjelmoinnin ja ohjelmoinnillisen ajattelun opettamisessa? Jos et, mitä kieltä tai muuta menetelmää aiot käyttää sen tilalla? Miksi?	Milloin arvioit tarvitsevasi kurssin tietoja ensimmäisen kerran?	Minkä luokka-asteen oppilaiden kanssa aiot ohjelmoida ensimmäiseksi?	Minkä asian opettaminen tuntuu tällä hetkellä vaikeimmalta?	Mitkä asiat voisivat auttaa ohjelmoinnin opetuksessa käytännössä?	Mitkä asiat saattavat toimia esteinä ohjelmoinnin opettamisessa käytännössä?	Millä tavalla ohjelmointi on huomioitu paikallisen opetussuunnitelman laatimisessa ?	Missä oppiaineissa sitä on tarkoitus hyödyntää, onko sitä oppiainerajat ylittävissä kokonaisuuksissa, tms.	Aiotko käyttää Koodausta kouluun -materiaalia oppilaittesi kanssa. Miksi?	Miten materiaalia voisi kehittää niin, että se toimisi paremmin oppilailla?	Racket-kieli (BSL,ISL,ASL) ja sen ohjelmointiympäristöt (DrRacket ja WeScheme)	Koodausta kouluun -materiaali (http://racket.koodiaapinen.fi)	-	Antoiko materiaali sinulle ideoita miten ohjelmointia ja matematiikkaa voi soveltaa ongelman ratkaisuun?	Voiko ohjelmoinnin opettaminen tukea matemaattisen ajattelun kehittymistä?	Oliko materiaalissa riittävästi tehtäviä, jotta pääset alkuun ohjelmoinnin ja matematiikan yhdistämisessä opetuksessasi? Jos huonosti, mitä sieltä puuttui?	Oliko materiaalissa riittävästi tehtäviä, jotta pääset alkuun ohjelmoinnin ja matematiikan yhdistämisessä opetuksessasi? Jos huonosti, mitä sieltä puuttui?: Avoimet vastaukset	Mitä hyötyjä näet?	Mitä ongelmia näet?	MIten suhtauduit ohjelmointiin ennen kurssia?	Miten suhtaudut ohjelmointiin tämän kurssin jälkeen?	Antoiko kurssi mielestäsi eväitä opiskella itse lisää (myös muita ohjelmointikieliä ja ympäristöjä)?	Aiotko jatkaa ohjelmointia/sen opiskelua tulevaisuudessa? Miten?	Aiotko opettaa kollegoillesi kurssilla oppimiasi asioita? Miten?	Mikä olisi sinusta paras tapa saada kaikki opettajat tutustumaan ohjelmointiin ja oppimaan sitä niin, että he osaisivat käyttää sitä omassa opetuksessaan?
09.12.2015 17:35:16	1002	4	2	2	1					4									Hyvinkää	1																			1	4	1	9	Viikkomateriaali oli laadittu helposti läpikäytäväksi, hyvä jaksotus.	Vapaaehtoiset koodaustehtävät tuntuivat helpoilta (sitten kun pääsi alkuun) lisäharjoitukset sen sijaan erittäin paljon vaikeammilta. Omien pelien tai animaatioiden aiheiden keksiminen oli tosi hankalaa, kun ei ole paljon pelaillut, sen sijaan käytännön toteutus olikin jo helpompaa	Pieniä, asteittain vaikeutuvia koodaustehtäviä	-	3	1																																													1	3	3	2	1	2	2	2	3	1	3	oma periaate, että kesken ei jätetä!	1	2	1	1	2	2		5	2	5	4	2	4	4	5	2	5	4	4	4	4	4	4	4	5	5	5	5	5	2																																																										Avoimen uteliaasti	Jokseenkin innostuneesti	Kyllä	Kyllä, esim. scratchiä kyttäen	Jos kiinnostusta riittää heidän puoleltaan	?
09.12.2015 17:32:53	#N/A	2	2	2	1					4									Inkoo	1																			1	4	1	9	Sitä sai tehdä silloi. Kun ehti ja edetä omassa tahdissa, hyvä, että tällainen kurssi oli, kun kerta valtakunnallisesti ei huomioida kunnolla asiaa,	Olisin kaivannut jotain mallijuttuja enemmän, että miten sen sai toimimaan tai vaikka sit kurssin lopuksi esimerkkiratkaisuja, oli epävarma olo, että tajusinko oikein	"Vastauksia, esimerkkkejä, 
Toostoa, perustehtäviä
Palkaa ukk..."	Kaikki ok	4	1																																													3	3	3	2	3	2	3	2	3	1	1		1	2	1	1	1	3		5	1	4	4	3	5	5	5	4	5	2	4	4	5	2	4	4	4	4	5	5	1	2																																																										Pelotti	Vähän turvallisempi olo	Ehkä	Kai	Jos on mahdollisuus jakaa.	Koulutus ja helpot lähdöt ja opet itse oppis eka,
09.12.2015 17:45:33	#N/A	5	2	17	1				3	4									Oulu	1																			1	4	1	10	Tarpeeksi aikaa suorittaa tehtävät. Hyvä teoriapohja.				3	1																																													1	3	3	1	3	3	3	3	3	1	1		3	2	2	2	2	1		5	1	5	5	1	4	4	5	3	5	4	1	1	5	5	5	5	5	5	5	5	5	2																																																															
09.12.2015 17:50:38	#N/A	2	2	13	1						5								Laukaa		2																		1	1	4	8	Sai tehdä silloin kun pystyi, ei sidottu tiettyyn aikaan. Tehtävien tekoon oli varattu aikaa. Videot selkeitä.	KUrssit erikseen aloittelijoille (eli mulle). Osaamistason määrittelyä aluksi. Kurssille kannattaisi osallistua tiiminä jonkun kollegan kanssa.		No ainakin tämän palautekyselyn tähän saakka: nämä palautteet annoin jo kurssin aikana. En enää muista, olen pyyhkinyt pahat asiat mielestäni.	4	1																																													1	3	1	1	1	2	3	2	3	1	3	Opiskelukaveri kannusti	3	1	2	3	3	5		4	2	4	4	4	1	4	4	1	4	1	3	3	1	1	3	5	4	4	4	3	2	1	5	20	5	5	5	5	5	5	5	4	1	4	2	Minulla oli se ajatus, että 1-2h / vk, joten työmäärä ylittyi. Tosin eipä ollut realistista odotusta koodaamisesta tai siitä, mitä se on. Joten tässä voi katsoa peiliin.			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0													3	3	2							etten tajua siitä mitäään	Etten tajua siitä mitään (tämä on suhtautuminen, ei tosiasia). No kyllä siitä nyt idean tajusi ja varmaan pystyn tämän jälkeen selviytymään työtehtävistäni, ilman kurssia olisin saanut potkut.	Ehkä joillekin toisille, ei minulle	Pakko, koska joudun sitä opettamaan. Ehkä jossain kontaktiopetuksessa.		Tämä kurssi täydennettynä kontaktiopetuksella.
09.12.2015 17:56:53	#N/A	2	2	2	1					4									Kirkkonummi	1																			1	4	1	10	Monipuoliset tehtävänannot. Tehtävien pakottomuus. Keskustelutuki.	Eliademyn alusta temppuili, niin sitä eniten. Oppisisällössä ei moitittavaa.	Tämä oli hyvä näin.	En mitään poistaisi.	3	1																																													1	3	2	1	3	2	2	1	3	2	1		2	2	2	1	3	1		5	4	5	5	1	5	5	5	2	5	5	1	1	1	1	1	1	4	4	5	5	5	2																																																										Positiivisesti	Positiivisesti	Joo, oppi termejä ja harjaantui niissä	Teen varmaan lisää scratchilla	Joo, jaan oppimaani	Toiminnallisilla tuokioilla työssä
09.12.2015 18:11:50	64	4	2	3	2				3	4	5		7								2													15					1	4	2	10	Tehtävien pedagoginen ajattelu, miten tekisit tämän oppilaiden kanssa? Yhteisöllisyys. Jakaminen.	En jaksanut seurata Racket kurssia, sillä se tuntui olevan suunnattu matematiikanopettajille. Visuaalisten asioiden koodaaminen hitaasti on hankalaa ihmiselle, joka ajattelee muutenkin visuaalisesti. Siksi Scratch sopii paremmin pelisuunnitteluun ja animaatioihin huolimatta kouluasteesta. Minusta kurssit olisisi voinut jaotella paremmin oppiaineen tai aihio kokonaisuuksien mukaan.	-	-	3	1																																													3	3	3	3	3	2	3	2	3	1	1		3	3	1	1	1	2		5	5	5	5	2	4	5	5	5	4	5	4	4	4	5	4	5	5	5	5	5	5	1	2	4	3	3	3	3	3	3	3	1	2	3	2				3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	1	kuvataiteen opettajalle kurssi oli liian pitkäveteinen. Kuvien koodaaminen racketilla on liian hidasta verrattuna esim. kuvanmuokkaus ohjelmiin, videoeditoreihin , 2d ja 3 d piirrustus ohjelmiin esim. illustrator, photoshop, in design, 2d ja 3d piirtäminen.	-	aion käyttää scratchia juuri sen visuaalisuuden vuoksi. kaikkia voi muokata ja editoida kuten kuvan- tai videon käsittelyohjelmissa. Plus musiikki ja ääni.	heti	alakoulun kanssa animaatioita	-	-	koulun verkossa olevat säädöt esim. ei järjestelmän hallinta oikeuksia ladata ohjelmia tai muokata ohjelmaa.	-	ilmiöpohjainen oppiminen kaikissa oppiaineissa. aihekokonaisuuksina. koodaaminen on vain työkalu kuten video, lyijykynä tai kuvankäsittelyohjelma.	kyllä ja tehdään soveltaen harjoituksia. käsitteet selväksi.	-	5	5	2							positivisesti	positiivisesti ja toteuttaen	kyllä antoi	aion syventää opiskeluja ja tehdä itse oppimispelejä yms. sisältöä	jos mahdollista	pitäisi ymmärtää, että koodaaminen on helppoa ja sillä saa asiat toimimaan digitaalisessa maailmassa ja me kaikki olemme siinä kiinni joka tapauksessa. koodaamista voisi verrata teollistumisen aikakauden alkuun kun keksittiin kehruukone tai miten apple muutti käsityksen vuorovaikutuksesta. opettajien pitäisi saada sisäistämään, että elämme aikakautta, jossa muutokset ovat  mahdollisuuksia. muutos on normi. koodaaminen on muutoksen työkalu.
09.12.2015 18:01:56	231	4	2	3	2				3	4									Raisio	1																			1	4	1	9	Eteneminen askel askeleelta, keskustelutuki, kiinnostavat tehtävät ja hyvät ohjevideot.	Taustamateriaali oli tasoltaan kirjavaa ja sisälsi osittain sellaista teoriaa, josta on melkein enemmän haittaa kuin hyötyä. Pedagogiset tehtävät olivat hyviä, mutta kun olin vähän jälkijunassa niin kaikki ideat oli jo keksitty enkä oikein voinut olla siinä enää avuksi. Padlet oli myös sekava, kun kommentit hyppivät ympäriinsä.	Aikaa. Tuli kiire ehtiä joka viikko mukaan ja siksi jäi aika paljon tehtävää viimeiselle viikolle.	En tiedä	4	1																																													2	3	3	2	3	1	3	2	3	1	3	Innostuin, koska tehtäviä oli niin hauska tehdä.	1	2	1	1	1	1		5	1	5	4	1	5	4	5	4	5	4	2	4	4	5	4	5	5	5	5	5	5	2																																																										Olin vähän kokeillut, mutta olin aika epävarma. Oli vaikea opetella lisää itse.		Innostuin ja haluan oppia lisää. Haluan myös antaa muille mahdollisuuden oppia.	Opettelen ensin käyttämään scratchiä paremmin ja osallistun mielelläni uudestaan MOOCiin, jos voin oppia muita ohjelmointikieliä.	Voin auttaa tutustumaan peleihin ja scratchiin kollegoita, jos joku on kiinnostunut mutta epävarma.	Kouluihin pitäisi kouluttaa vastuuopettajia, jotka kouluttavat muita ja ovat varsinkin tukena paikan päällä, kun ongelmia ilmenee.
09.12.2015 18:12:42	143	4	2	3	1						5								Turku				4			7													1	1	4	10	Sai tehdä omaan tahtiin itselle mielekkäitä harjoituksia.	Ajoitus oli aika tiukka. Varsinkin kun oppilaiden kokeet osuivat samaan aikaan diplomityön kanssa.			4	1																																													2	3	3	3	3	3	3	2	3	1	1		1	2	1	1	2	5		5	2	5	5	2	4	5	5	3	4	4	3	3	3	3	3	3	5	5	5	5	5	1	5	20	4	5	5	5	5	5	5	5	5	5	4				0	3	0	3	2	1	1	1	1	1	3	4	0	3	1	1	2	0	0	0	Esimerkkitehtäviä yhdessä oppilaiden kanssa	Asioiden määrittelyt ja rakenteet	Kyllä	Vuonna 2017, kun uusi ops tulee voimaan	7	Piirtäminen	Asioiden pilkkominen pieneksi.	Tietokoneluokan varaustilanne.	En tiedä	Ainakin matematiikassa ja käsitöissä	Kyllä, hyvä valmis materiaali.	Pitää ensin testata, vasta sitten voin antaa palautetta.	5	4	1	3	5	4		Loogisen ajattelun kehittäminen ja monipuolistaminen.	Osalla oppilaista varmasti liian haastavaa.	Minulla oli joitakin kursseja jo aiemmin suoritettuna, kuten Pascal ja Logo.	Ei muutosta	Kyllä	Keväällä voisi opiskella Scarchia.	Varmasti vaihdamme tietojamme ja tehtäviä keskenään.	Pakollinen lähikurssi.
09.12.2015 18:38:49	#N/A	4	2	13	1						5								Jyväskylä		2									11									1	1	4	10	Se antoi käsityksen koodauksen perusteista, toisaalta sen helppoudesta ja toisaalta että mahdollisuudet osaavalla henkilöllä on rajattomat	Tehtävät voisi olla helpompia, eivätkä perustua pelkästään matematiikkaan. Mutta toisaalta se on oppiaine jota varmasti koodauksen opettamiseen käytetään ja suurin osa osallistujista olikin matemaattisten aineiden opettajia.	Ajattelin mennä seuraavaksi Scratch kurssille, jossa opin vähän helpompia juttuja	en mitään, nyt oli kaikkea kaikille vaikka osa oli itselle liian vaikeita.	5	1																																													1	3	3	2	3	2	3	1	2	1	2	innostus	3	3	1	1	1	3		5	2	5	3	2	5	5	5	4	5	4	3	4	5	5	5	5	5	5	5	5	5	1	5	25	4	5	5	5	5	3	3	2	5	4	4				3	3	5	4	3	2	1	2	4	3	3	4	2	0	1	0	4	4	5	4	Suunnittélimme juuri tänään, että lähden matikanopettajan työpariksi  koulumme ensimmäiselle koodauksen lyhytkurssille.	Ongelmien pilkkominen ja perusteoria	en tunne juuri muita vielä, mutta uskoisin, että nykyisten yläkoululaisten kanssa lähtisin rakentamaan kurssin Scratch-tyyppisten tehtävien pohjalle ja siitä nopeasti edeten rackettin tehtäviin. Tämä siksi, että suurimmalla osalla ei ole vahvaa matemaattista ja englannin kielen pohjaa. Ja en halua vain opettaa temppuja vaan ajattelua	keväällä mahdollisesti otan jo jollain opinnonohjauksen tunnilla malliksi, mutta syksyllä 2016	8 lk	Jos nyt lähtisin opettamaan, pysyisin pitkään perusteissa (en aio opettaa yksin), mutta vaikeimmissa asioissa lähtisin samoin kuin me etenimme kurssilla - malliratkaisu muutetaan kohta kohdalta omanlaiseksi	Olisi loistavaa jos nykysukupolvelle tehtäisiin vastaavanlainen koulukurssi, jossa otettaisiin huomioon, että yläluokkalaiset eivät ole koodanneet (suurin osa) alaluokilla. Eli kurssi voisi olla vaikka lyhyt intensiivikurssi esim 6h jonka voisi vetää matikantuntien puitteissa tai tosiaan vaikkapa 19 h valinnaiskurssi. Videot olisivat lyhyitä, lähtisivät ihan perusteista ja ehkä jopa sekoitettaisiin kahta eri koodausohjelmaa.	Opettajien taitotaso, koneiden määrä, oppilaiden asenne	paikallinen suunnitelma ei ole valmis, mutta eiköhän se seuraile valtakunnallista linjausta - epuista aloitetaan.	varmastikin näin tullaan tekemään, mutta vielä en tiedä, ops valmistuu vuoden alussa kunnassamme	Ehdottomasti. Haluan, että oppilaillani olisi hieman tietoa siitä, mitä koodaus on, vaikka edes mallikoodausta, tämä saattaa jollain vaikuttaa jopa ammatinvalintaan, että koodausta on esitelty.	Omille oppilailleni racket-kurssissa tulee liikaa tietoa liian nopeasti, jos ajatellaan oppilaita. Nyt saimme toki imahdollisimman kattavasti opetusta, mutta oppilailla pitäisi olla enemmän harjoitusta yhdessä asiassa ja sitten vasta uudesta aiheesta video. Mutta en ehkä muuttaisi tätä Racket kurssia paljonkaan ja uskon, että näistäkin videoista olisi oppilailleni hyötyä.	4	4	1	4	5	4	helppoja tehtäviä tarvittaisiin enemmän, sillä opetan erityisopettajana matematiikka	Ehdottomasti hyvä asia, että varmistetaan riittävät tvt taidot ja minusta matematiikkaan se sopii.		Minulla ei oikein ollut käsitystä siitä, millaista se on ja erityisesti minut yillätti alakouluille suunnatun materiaalin helppous ja määrällä	Myönteisesti	kyllä ehdottomasti	kyllä, mutta en ole vielä keksinyt miten	Aion saada heidät itse kurssille, en vielä osaa itse riittävän hyvin, eikä siihen ole aikaakaan	Veso-päivään kaikille pikainen koodauskurssi.
09.12.2015 18:06:32	#N/A	1	2	16	2				3	4									Veteli	1																			1	4	1	10	Aikataulu hyvin rytmitetty.	Jokin aivan koodauksen alkeiden opastus esim. vapaaehtoisena kurssin alkaessa.			3	1																																													3	3	3	3	2	3	2	1	2	1	1		2	4	4	4	2	1		5	1	5	5	1	5	4	5	4	5	5	3	5	3	5	4	5	5	5	5	4	3	2																																																										Epäilevästi, koska en oikein tiennyt mitä se on.	Positiivisesti, koska olen saanut tietoa siitä ja valmiuksia sen opettamiseen.	Kyllä.	Aion ainakin itse tutustuen erilaisiin ympäristöihin.	Opastaa tarvittaessa. Olen jakanut jo kurssimateriaalia.	Kuntaan tuleva opastaja, joka pitäisi koulutusta aiheesta tai ainakin sen alkeista, jonka jälkeen useammat voisivat rohkaistua itsenäiseen opiskeluun.
09.12.2015 18:13:03	#N/A	4	2	13	1				3	4									Jyväskylä		2																		4	2	1	10	Mielenkiintoinen, opettava, hyödyllinen	Itse en päässyt sivuille Ipadilla			3	1																																													2	3	3	2	3	3	3	3	3	1	1		3	2	4	4	2	1		5	1	5	5	1	5	5	4	4	4	5	2	5	5	5	5	5	5	5	5	5	4	2																																																										"Pelokkaasti, tietämättömänä
"	Innostuneesti, vähän tietävänä	Kyllä	Kyllä, verkkokursseilla ja mahd.muutenkin	Ainakin mainostaa kurssia	Helpot käytännön kokeilut
09.12.2015 18:11:23	1006	2	2	2	2				3	4									Helsinki	1																			1	4	1	9	Helpot ja yksinkertaiset tehtävät	Alustana MOOC oli minusta hankala		En mitään.	3	1																																													1	3	2	2	1	2	1	1	1	1	1		3	4	4	4	4	2		5	2	5	5	3	4	5	5	4	5	5	5	5	5	4	4	3	4	4	3	4	2	2																																																										En tiennyt ohjelmoinnista juuri mitään.	Mielenkiintoinen ja antoisa lisä perusopetukseen.	Kyllä.	Ehkä, mahdollisuuksien mukaan. Scratch on hyvä ja kokeilen myös junior versiota.	Ehkä, ainakin vinkkaan siitä muille.	Käytännön kokeiluilla.
09.12.2015 18:33:14	#N/A	1	2	6	3						5		7										4								12								1	1	4	9	Sai edetä omaan tahtiin ja oman aikataulun mukaisesti, mutta silti oli hyvä, että jonkinlaiset raamit oli asetettu. Videot olivat antoisia.	Ehkä jotenkin kaipaisin selkeämpää sisältöä, kaikki olisi koottuna yhteen paikkaan.	Ehkä vielä vähän pidemmälle vietyä opetusta.	-	4	1																																													1	2	3	2	2	2	2	2	3	1	2	oma kiinnostus ja motivaatio	4	4	4	4	4	5		4	2	4	4	3	3	4	4	4	3	4	3	3	4	4	4	4	4	3	4	4	4	1	5	14	3	4	5	2	4	4	3	2	4	3	4		olisin ehkä kaivannut enemmän opetukseen liittyvää pohdintaa		1	2	1	4	3	3	2	3	3	3	4	4	4	4	2	2	1	1	4	3	Olen itse vasta opiskelija, valmistumiseen 2 vuotta, joten en osaa vielä sanoa.	Alkupään asiat	Kyllä	-	-	Turtle	Itse tekeminen	Isot luokkakoot ja oma epävarmuus	-	-	-	-	4	4	1	3	4	2	Olisin kaivannut esimerkiksi kuvaajia	Monipuolisuus, luovuus, ajattelun kehittyminen, logiikka, toisaalta myös tietynlainen tehokkuus...	kuilu opettajien ja koulujen välillä esimerkiksi osaamisen ja opettajien taitojen suhteen. Myös ajankäyttö, pidän edelleen itse matematiikkaa pääasiana.	Opiskelen yliopistossa ohjelmointia, kuuluu siis mielenkiinnon kohteisiin	Melko samalla tapaa, nyt sain ideoita tuoda ohjelmointia lähemmäs oppilaita	Kyllä varmasti. Ainakin rohkeutta kokeilla.	Kyllä, koska se kiinnostaa minua. Aluksi yliopistossa, sen lisäksi tai jälkeen myös mahdollisesti omatoimisesti	Toivottavasti. Ainakin ohjaan heitä osallistumaan koodiaapiseen.	Koulun yhteiset projektit, esimerkiksi ohjelmointipäivä tai kaikkien osallistuminen MOOCiin.
09.12.2015 18:29:36	1001	2	2	17	2						5		7										4			7													1	1	3	8					5	2	4	1					3			3	1			1					3	1			1			1			1			1			1			1			1																2	2	2	1	1	5		4	2	4	3	4	4	4	4	3	4	1	2	2	2	4	3	3	4	4	4	4	4	1	2	20	5	5	3	3	4	4	4	2	4	4	2				2	2	3	3	3	3	3	3	3	3	0					2	2	2	3	2													3	3	1	4	4	2									
09.12.2015 18:32:16	23	5	1	13	1					4									Jyväskylä	1																			1	4	1	10	Lähti ihan perusteista ja valmista sovellettavaa ja käytettävää omaan opetukseen.	-	Lisää ohjeita scratch-toimintoihin	-	4	1																																													1	3	3	2	3	3	3	2	3	2	1		2	2	2	1	1	3		5	1	5	5	1	4	5	5	3	5	4	3	3	4	4	4	4	4	5	4	4	3	2																																																										Odottavasti	Aika innostuneesti	En osaa sanoa	Ehkä. Oman työpaikan koulutuksessa.	Mahdollisuuksien mukaan annan tukeaa innostan.	Kyllä tällainen verkkokurssi melko hyvä siihen on.
